A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	-0.4158257502093449;0.9901145369533448	-9.1398454931396;-5.2349197139204	0.004726524808299992;0.5856717611077	#	-0.2120725667600999;0.8027771922960999	#	#	-9.587014441241;-6.005102355899	0.09647368027653999;0.53398648778546	-8.77459602310825;-7.02879525581175	#	#	-0.23540396369869;0.83379846134869	#	-0.32268193062172;0.91713561567972	#	#	-9.518429545866601;-6.2649647051734005	-0.2819488462816;0.8452534401236	#	#	-9.56377758756845;-6.962842869091551	-0.2594993301211751;0.7579625531831752	#	-0.08340414458309003;0.55711046971309	-10.009536199380449;-7.227250236339549	#	#	#	-10.918069599273801;-7.014178332186201	-0.07300002914074002;0.52591744658474	#	#	#	#	#	-0.11195292789090003;0.5491019115729	#	-0.35648164042371;0.75911904555171	-11.5252861401094;-7.5976286888506	#	#	#	#	-0.3482200854670151;0.7109440359250151	#	-0.23380289399592002;0.58384347709992	-11.4775125910766;-9.527451349229974	#	-11.175944127576;-9.060454417224	#	#	-0.10342444983334995;0.5210748912533499	#	#	-11.4460628319626;-8.4634803279374	0.571710707781662;1.0958697796083379	-11.373992391995001;-8.770519337205	#	-11.3518751982455;-9.4639766737545	-0.3413614013968075;1.0004457177568074	-12.14303802373025;-9.07092931626975	-0.180847774629957;0.414529426053957	#	-0.4698114137902099;0.6520545873954099	#	-0.47064337183867044;0.6445113020216704	-11.3686433532643;-10.093553765535699	-0.46600704736588694;0.6331014954890869	-11.690518630615;-9.729431740185	-0.5725210546977765;0.7219726875417766	#	-0.18317988225105547;0.3383817351732555	-11.791198476231001;-9.647116937769	#	-11.7042216269574;-10.4126278304426	#	forest_path	1.0	1.0	1	11.0	49968	49892	0.5125	11.0	1	1
-7.126671060605925;-4.513953566847959	0.10602461725275203;0.623612019627248	#	#	#	#	-8.2071577654862;-3.6236558700938004	#	#	#	-7.59528752227475;-5.50583880582525	#	#	-0.25312390308457994;1.15493349563058	#	0.021289389537155035;0.555890602060845	#	-0.14973822802659997;0.7220084842166	#	#	-7.2503831988684;-5.5240549160516	#	#	-0.13915818469704005;0.8210380558930401	-9.1799871402217;-5.5786929146382995	#	#	-0.004347072480839986;0.5042682840603	-10.2381691014766;-5.6236460408234	#	-9.097415347502249;-6.06617015039775	-0.006563554328280041;0.5480682987402801	#	#	#	#	-9.685376330006;-6.906283487493999	#	#	#	#	#	#	#	-10.691459224247101;-6.428070760932901	#	-10.9091845279928;-6.7750715279072	#	#	#	#	#	#	#	-10.7397877903198;-6.113333876660201	-0.8154300812974895;0.7753633872034749	-10.7611145392704;-8.779113785129601	#	-10.7646526105305;-8.2791671905095	#	#	-0.34362023811984643;0.6975366530098465	-11.406856783602901;-8.969841429924188	#	#	#	-11.235485017691;-10.000466016709	-0.20280959192993198;0.395518942035732	#	#	#	-0.36435565697628103;0.658952296716281	-12.164179157884998;-9.009387203715	#	#	#	-11.40795683168475;-10.15724260091525	#	#	#	forest_path	1.0	1.0	1	21.5	49985	49893	0.35	21.5	4	4
#	0.33610803015088403;1.3048978355484	-6.782712525552871;-3.46232914258713	#	#	#	#	#	#	#	#	#	#	#	-9.3844007566908;-4.7307216996092	#	#	#	#	0.5063593778750249;1.904634672790475	#	#	#	#	-9.1063329414101;-6.7506349606928495	0.986698400445335;1.8931644419346652	#	#	#	#	-7.87024078707125;-6.18621567756875	1.4787817018274;1.9681627486526	-8.6769286965486;-5.2572561152438	#	-8.690435801964;-5.8929528004759995	#	#	0.9579334385212099;1.5289129506633299	-8.625902140803;-6.124867183077	#	-9.1448743662957;-7.0707159248043	#	#	0.634674915350085;1.564931275549915	#	#	#	0.62886703628327;2.00031105762183	#	#	-8.9265312784544;-5.803377048905601	#	-8.30514303152475;-6.666383679825448	0.5557743898435199;1.45060190937648	-9.0658090271072;-4.984370042211098	#	-10.367132073247;-6.650880659233	#	#	0.633417863050222;1.5190659499297778	#	0.4341929334200676;1.5570091885599324	#	-0.08092068951734;1.27978512145534	#	#	#	0.21466275339419005;1.33652875457981	#	#	#	#	#	-0.1357337712082951;1.177520749904295	#	-0.22192464503076997;0.85716835653677	#	#	#	#	home	0.08541227983539096	0.9666666666666667	1	13.72483452928	49894	49894	0.325	13.72483452928	0	0
-7.213362141446525;-2.499335913110619	0.17263728511188403;0.704602115330116	#	#	-7.98220671984705;-5.1145268507329495	-0.33204773840349994;0.9128349108095	#	#	#	0.282267812594;0.7649188247407163	#	#	#	#	-9.6343399461524;-6.8293827062676	0.569889421484145;1.070000233199855	-10.2077232931858;-6.2372066900697	#	-9.0621253215599;-5.8987692385001	#	#	#	-8.4702567442296;-6.1077899717904	#	#	#	#	#	#	#	#	0.21090759015553995;1.23860778848846	-9.0899422136149;-5.1187424764050995	#	#	#	#	#	#	-0.2142355608313702;1.3061905699353702	#	-0.7113897715115053;1.61411326906512	#	#	#	#	-10.47049209616703;-6.881276434632399	#	-9.782890643977002;-6.7604429104866	#	#	#	#	#	-11.1873154473408;-6.8866681473192	#	#	#	#	#	#	#	-10.945518786642;-8.787920472938	#	#	-0.9466253666588869;1.101602908332743	-10.9652950492535;-9.0177650861665	#	#	#	#	#	#	#	#	#	#	-0.346630161113876;0.3854695482289118	-11.593828142307201;-9.4185122744928	#	home	0.0	0.0	1	22.0	49895	49895	0.275	22.0	0	3
#	#	#	-0.4007250455993449;1.0052152415633449	-7.98220671984705;-5.1145268507329495	-0.33204773840349994;0.9128349108095	#	#	#	0.282267812594;0.7649188247407163	#	0.45161542377599;0.9732653096520101	-8.819503213537;-6.170702049363	#	-9.6343399461524;-6.8293827062676	0.569889421484145;1.070000233199855	#	#	#	#	#	#	#	0.11226352730839995;1.1278557048556	#	#	#	#	-10.43578425982415;-5.889121832415849	#	#	0.21090759015553995;1.23860778848846	#	#	#	#	#	#	#	#	#	-0.7113897715115053;1.61411326906512	#	#	#	#	#	#	-12.895999622046222;-6.7604429104866	#	-10.8061005113026;-7.1936834882645995	#	#	0.24338478186290002;1.3619191812791	-11.1873154473408;-6.8866681473192	#	#	#	#	#	#	#	-10.945518786642;-6.61052832649292	#	#	#	-10.9652950492535;-9.0177650861665	#	#	#	#	#	#	-0.1880331224912955;0.6186803690492955	#	#	#	-0.346630161113876;0.503126111854076	#	#	home	0.0	0.0	1	23.666666666666668	49895	49895	0.25	23.666666666666668	0	3
#	-0.08544227896539996;0.6334291132214	#	#	-5.5060123704375;-1.07990919926905	0.03206846404556002;0.56321839437644	-5.7098014804203;-3.7896858215397002	#	#	-0.34141847930379055;0.842749601507375	-6.1496729929709995;-2.5677609076290002	#	#	-0.015417926096159995;0.89791660280016	-6.3707212161972;-2.7370266099828	-0.05405227313965999;1.11862135433166	-7.1289193368015;-2.8100138673384993	#	-6.85155372475705;-2.93174292618295	#	-6.8110987635538;-3.026455989686199	0.18067890055657;0.80064015807943	#	0.12112638434723999;0.8228082524707601	#	#	#	-0.15215630506346;0.93179150374546	#	#	-7.1334126342524;-3.9000844240076002	0.01741838081039998;0.6136649903927001	#	-0.30706061390441;0.92404753064241	#	#	-7.551418234078801;-4.903701703145	#	-7.774253016607;-4.867644822493	#	-7.2933380184973;-4.9677664325827	#	-8.418882945981201;-3.8054440349788003	-1.2063337392760731;1.1018308180413752	-7.8257917515674995;-4.5959520066325	#	-7.9703952057508;-3.7913481838511998	#	-8.2328795283498;-5.0716723485702	#	-8.2521026884732;-5.389211311386799	0.06230069927956994;0.9482119509590301	#	0.1908377654585;0.6210433036955001	#	#	-8.70121402430145;-6.594822207372	-0.27039892715144;0.81497508318944	-9.581491370522599;-6.5989088664974	-0.14443277376560804;1.012332074403608	#	-0.04608771445111787;0.7198848391904029	-9.300634616903801;-6.916012635831	-0.14100351323408006;1.06851276318608	#	-0.012736351059255968;0.96184308701229	-11.060315796864499;-7.8777668327954995	-0.1595346237830345;0.7591394253336861	#	-0.18979382593236843;0.689247983574777	-9.751381126081;-8.432322931879	#	-10.6766265532275;-7.9907901598125015	#	#	-0.159819285533229;0.955243482753229	-10.8914411926694;-8.77757524344515	-0.31603950361056;0.8111882054285601	-11.2369046474017;-10.251214644798301	-0.23412444208172503;0.706224535374985	cafe/restaurant	5.949901826619859e-05	0.14285714285714285	1	24.28	49923	49899	0.5875	24.28	1	7
-3.579769333405825;-1.333706609334175	#	-4.74713545052598;-1.23143539797402	-0.080417443464805;0.9476457105681148	-6.18063193081945;-0.9953186177462083	-0.12908133078399997;0.700840435358	#	#	#	#	#	#	-6.049006193837;-3.4002050296630006	#	-6.655178863217601;-3.0852332851824	#	#	#	#	#	-7.93034125652;-4.61047917418	-0.40122831546112003;1.17557069525499	-6.1584773971486;-4.4522513948314	-0.030125676517160027;1.0541890879861602	-6.5514224452578;-3.6275074575270496	-0.3288454429950251;0.95131088100908	#	#	-7.37817907276945;-3.23868044483055	-0.18442358322374997;0.65686943004975	-7.05181197807215;-4.15528878972785	#	#	0.10926262698994499;0.717296200552865	-6.8604489950182;-4.2727772186418	0.05213136501334997;0.5629151965693351	#	-0.3964043867634501;0.77549051822945	-8.12009813766;-2.5923896949839995	#	#	-1.0920637514921887;1.2625974756377192	#	#	-8.37218646880905;-4.30258839019095	#	#	-0.535477748985605;0.883402489105605	#	0.05769332105007996;0.9221853017148001	#	-0.15433791373415007;0.5684088963021501	#	-0.08282924166794;0.45062562574594	-7.4609460798588;-5.3701777720248	-0.14918207796301997;0.60021713134102	-9.3641558952201;-5.7717795283399	-0.16503505428288998;0.60725029922889	#	#	-9.7146153865061;-6.642517181853901	-0.48595249109954786;0.9839160610835478	#	#	#	#	-9.136434759941;-7.540368429249501	#	-10.81185407730075;-8.38151995331925	#	-10.1788300496742;-8.9506227409091	-0.3609630953364064;0.9844973622964064	#	#	-11.52812582261185;-9.51942764791375	#	#	#	#	0.09379136098638502;0.704058672529615	cafe/restaurant	0.0	0.0	1	28.0	49899	49899	0.4875	28.0	0	4
-3.831962300686075;-0.9052745087139249	#	#	#	#	#	-6.5105658734167;-2.9304010571711006	-0.2633435106715;0.78959232544965	-6.7857004864955;-2.2399852711245	#	-6.43451051675605;-2.5677609076290002	-0.18755032722586001;0.92305910721986	#	#	#	#	#	#	#	0.029978781245324992;0.747077005018675	#	#	-6.8981046115044995;-3.9450211459555	-0.02312401784108009;0.9740028473870801	#	#	-7.1844657740732;-2.9406053670993	#	-7.62381357729455;-3.6200362158454507	0.09461973293874498;0.649873121699255	#	#	#	-0.30706061390441;0.92404753064241	-8.186913837971801;-3.7808781106282003	#	-8.1396551641256;-4.6333707494412	#	-7.774253016607;-4.867644822493	-0.27218208077058004;0.7414353397405801	#	#	-8.368566269398;-4.6279401253420005	#	-6.71760767828375;-5.102687805816251	#	-7.9703952057508;-5.1486990310892	-0.06432945842164997;0.9749682276403	-8.2328795283498;-5.0716723485702	-0.033856383241560095;0.97108617399588	#	#	#	#	#	#	-9.072323150048;-6.161775558058549	#	#	-0.07530519172599798;1.1037671136843201	#	#	-9.0250557601594;-6.9753373621406	#	#	-0.38255704356429;0.909138024193256	-11.0821688538575;-7.930700058899076	#	#	#	-10.7058039685891;-7.496095696030901	#	#	#	#	#	#	#	#	-0.245082208463255;0.6730296696717251	cafe/restaurant	0.00017114399548686952	0.17647058823529413	1	21.5514613850112	49984	49900	0.375	21.5514613850112	3	17
#	-0.131187040663024;0.801869493580476	-5.38351180433035;-1.80270619524965	-0.03593418162733497;0.60726311989948	-5.72713992765705;-1.3361266236506997	0.031604111214459996;0.6457462181595399	#	#	#	#	-6.1496729929709995;-3.26174228147525	#	#	#	-7.2522909827716004;-2.7261099820484	#	-7.1289193368015;-2.8100138673384993	#	#	#	-6.8110987635538;-3.026455989686199	0.029284381570239937;1.408252618005872	#	#	#	#	-7.6147244270007;-4.2038681126868	0.029597886223400094;1.0150049851406	#	#	-8.23007766171365;-3.4358395764470506	0.2257471931578142;0.73968678290838	-7.4804604612072;-2.9654933585973997	#	#	-0.30346203427041696;-0.2564268913855814	-6.640634729715;-3.5402955373931997	#	#	#	-8.0612749770363;-5.1071705300637	-0.38951418723886005;1.1588977653821302	#	#	#	0.015884347572585;0.486144229373415	#	#	#	0.28254186149412;0.69772194879156	-9.705134254025;-3.0585800842028	-0.43533194253903007;0.61984823845043	-8.16377862564175;-4.64920568295075	#	-8.7340170866506;-6.3230481457294	#	#	#	#	0.019300068525680003;0.855169567966558	#	0.07903667502890782;1.015484017681118	#	#	-10.307134919869;-8.296335613686999	#	#	-0.1595346237830345;0.7192604104790346	-10.1599110540162;-8.9226500454438	-0.18019464350277703;1.0009645546303685	#	-0.10383662249825101;0.5404683853822511	#	#	#	#	#	-0.31603950361056;0.9008399322863201	-11.166901660537999;-9.127543034462	-0.23412444208172503;0.892983859009255	cafe/restaurant	3.352618164575182e-05	0.19444444444444442	1	25.583679999999998	49900	49900	0.4375	25.583679999999998	0	0
#	0.06856974735462001;0.6230368382303799	#	#	#	-0.17708751264778;0.80222017139978	#	#	-5.423287277464669;-3.2258280630240006	#	#	#	#	#	#	#	#	0.028642475951679958;0.6872955474243201	#	#	-7.93034125652;-4.61047917418	#	#	#	#	#	-6.835302276566801;-4.3972840794022	-0.03798087007957002;0.90318457063546	-7.37873937196885;-2.42491314509115	#	#	-0.10078724567236003;0.8899965630212601	#	#	-8.3475934344628;-3.5005546035614006	0.05213136501334997;0.65205722253065	-6.9846864204384005;-3.0939564409216	#	-6.403987544483;-3.9029525867569994	#	#	-0.50521685577012;1.0697488185481199	-6.9938075186234;-5.887033327222991	#	-7.6408916013549;-4.1526646768251005	#	#	#	-7.771081563532199;-4.849127872700986	0.10963499264091991;1.0427006623297816	#	#	#	#	-7.4609460798588;-4.8496631098956	#	#	-0.10094513529971;0.79080604738416	#	#	#	#	#	#	-9.42520304851875;-8.123462070781251	#	#	#	#	-0.4001558032681655;0.9040081373481654	-10.1788300496742;-9.0356462813658	-0.053190160371567485;0.7995664677055674	#	-0.7448079182362943;0.880451852872221	#	-0.31756140491477;0.6948197138371801	#	-0.06297400065564801;0.8388081665756479	#	#	grocery_store	0.0	0.0	1	23.5	49902	49902	0.3375	23.5	0	4
-5.28676975914145;-1.3391443653185502	0.11982686369961998;0.57177972188538	#	#	-6.18063193081945;-1.6879374289518996	#	#	#	#	#	#	-0.020968697443270012;0.60164568247327	-6.449916905048001;-3.078715423372	-0.1976473988368969;0.99313422744888	#	#	-7.311122075910701;-3.5237742026892995	#	#	-0.21375445519752512;0.9369380434155251	-7.1035287863608;-4.61047917418	-0.17829580431301995;0.98647989163902	-7.7048581022165;-3.4392930964234996	#	#	#	-6.1585463338578;-3.0418143438931997	#	#	#	-7.35252950825315;-4.0044710079274	#	#	-0.2700082076425851;0.877916954164585	#	#	#	-0.12886171243876998;0.78734703146477	#	#	-7.3980052267292;-4.769441919306001	#	#	-0.17096818667970515;1.1947273208477052	#	#	#	-0.1906096038043601;1.24825486299236	-7.2982478349574;-3.8357011968678	0.10963499264091991;1.0427006623297816	#	-0.24907346945013015;0.9279713354661301	-8.58021450258825;-5.34087088361175	-0.11990812859336003;0.98141804929336	#	#	-9.34029907646185;-4.81885985607815	0.0028343700182300036;0.8586100320177701	#	0.07508110255740796;0.725761329652592	-9.6392489717355;-7.2961232224245	-0.05365797710848896;0.8854247090084889	#	0.09338421217429749;0.7926358094797025	#	#	#	#	-10.743531060869099;-6.675013587464446	#	#	#	-10.405534965185;-8.273918779935	#	#	#	-10.4592843652401;-9.5301823652399	#	-11.745405264138;-9.706046638061999	#	grocery_store	0.000541922809869769	0.2222222222222222	1	23.97568	49916	49902	0.4125	23.97568	2	9
#	#	#	#	-5.2797577211496005;-1.3748319419304	0.01737434737578003;0.69791019561222	#	-0.14222889073204997;0.71514418157405	#	#	#	-0.13460857740144005;0.9423460256974401	#	#	-5.6006646902204;-2.4769623094395996	-0.020596430601825033;0.63772798319783	#	0.034548990388519996;0.53822486857348	#	0.265057283142375;0.681974855103625	#	#	#	#	-6.73687262510135;-4.432373423264149	#	-11.07709932026001;-3.9685426963597994	#	#	-0.24664094111603996;0.8302141158740399	-6.8750779416416;-4.7195258014784	#	-7.7562060666015;-3.3811555086584995	-0.171493781451285;0.643699449397285	#	#	-7.4246861603431995;-3.3716691584273994	#	-8.451758024085;-4.0580479632149995	#	#	#	#	-0.23385384567613499;0.617231760464135	#	#	-7.3952682384027995;-4.9016762700972	#	#	#	-7.1358104621828;-5.4441019211772	-0.34113978060575006;1.20760338375775	#	#	#	#	-9.2384664783977;-5.1505899229823	-0.21429692459167998;0.7040964687736799	#	#	-7.965104790161558;-5.235199005517	#	-8.9805481191759;-6.6611299319440995	#	#	#	#	0.2867048927351115;1.2402909937428885	-9.86806916938045;-6.64235296845955	#	-9.1360124212876;-7.9048914400324	0.195890814609955;0.4576692282516187	-9.354672456915;-8.005926755665	-0.10276732308485059;0.8554345278181511	#	#	#	#	#	#	train	0.0	0.0	1	30.0	49904	49904	0.375	30.0	0	2
-1.7437365661350253;1.046826212257025	#	-4.21298851360279;0.14908377382279037	-0.27930415957863497;0.857003743744635	#	#	#	#	#	#	#	#	#	0.05269569305678001;1.3085306702892199	#	#	#	#	#	#	#	0.04476883580101998;0.92397950287944	-6.628188262673801;-2.8219917959662	#	#	-0.018783345855965;0.517696556249965	-8.688664325487363;-3.9685426963597994	#	#	-0.24664094111603996;0.8302141158740399	#	#	#	-0.171493781451285;0.643699449397285	-6.7322359470556;-3.5151304953444003	#	-7.4708311011326;-4.7845479599568	#	#	#	#	#	-6.8964346939164;-5.1508091600235995	#	-8.79524187001255;-4.07967584240745	#	#	#	#	#	#	#	-7.8479710420475;-5.8646994385925	0.06800545930034302;0.98651510707172	#	#	#	-0.01765876349412998;0.58764597304213	#	#	-7.965104790161558;-5.235199005517	#	#	#	#	-0.14724234349034998;0.81304346406435	#	#	#	#	#	#	#	#	#	#	-9.4282749404748;-7.100815696720501	#	#	0.45678235321057;1.0175685313854301	bus	0.03125	0.5	1	28.5	49932	49904	0.2625	28.5	1	2
#	0.27970148336220396;0.955440592017796	-4.37771177315598;-0.8620117206040196	0.04215916540730502;1.255504892684695	#	#	-5.4275422686859;-2.7641560321741006	-0.8000969732165073;1.0193137225895499	-6.6526915283082495;-2.2912620649117503	-0.022937694986749912;1.04930384272875	-6.21445978031175;-2.93104036874825	#	-6.8856747009845;-2.4308727430554997	#	#	0.23139759519228498;1.214374018219715	#	#	#	#	-6.2090380315996;-4.048472041052721	0.24398513469402;0.9578799160839799	#	#	-7.32393016072625;-2.32213262519375	#	#	#	#	#	#	0.10124646559167993;0.85163073739032	#	0.20656307920312;0.6765089706352027	-6.7135649138684;-3.6363336122316	0.05978646461270992;0.81969255080129	-6.5070173457376;-4.1447884296024	#	#	-0.25892626046664013;1.2394647089846402	#	-0.18040152744165006;1.24144248409565	-6.6315099305596;-4.0130716297204	0.15362339692098498;0.688025986823015	#	0.09720481776104001;0.9332223854069599	-7.572762923746401;-3.0449248760336	-0.13856139658532007;1.14042924056732	-6.211533796995;-4.598672990985	#	#	#	#	-0.12558504360018008;0.8552835835801801	#	-0.35656808784859484;1.1214136860565949	#	-0.22008526724741;0.8861613202154099	#	-0.164164747539642;0.9383767483716421	-8.4020381963844;-6.5275375969356	-0.18704485983064745;1.1399198053346473	#	#	#	#	-9.1629848791055;-5.6954315301945	#	-9.1054954407356;-6.2774702782844	-0.20751240416076444;1.1344533898067644	-8.2250302733475;-7.1258151115125	#	-10.488250982662596;-6.635854440605001	-0.020752297535073017;1.0673728771010729	-8.970579456781099;-6.791387195259189	0.03091243092325452;0.9121717155367455	#	#	#	#	beach	0.003125	0.5	1	15.106944000000002	49905	49905	0.5	15.106944000000002	0	0
#	0.27970148336220396;0.955440592017796	-4.37771177315598;-0.8620117206040196	0.04215916540730502;1.255504892684695	#	#	-5.4275422686859;-2.7641560321741006	-0.8000969732165073;1.0193137225895499	-6.6526915283082495;-2.2912620649117503	-0.022937694986749912;1.04930384272875	-6.21445978031175;-2.93104036874825	#	-6.8856747009845;-2.4308727430554997	#	#	0.23139759519228498;1.214374018219715	#	#	#	#	-6.2090380315996;-4.048472041052721	0.24398513469402;0.9578799160839799	#	#	-7.32393016072625;-2.32213262519375	#	#	#	#	#	-7.5753878356537;-2.5906735115262998	0.10124646559167993;0.85163073739032	#	0.20656307920312;0.73893416873688	-6.7135649138684;-3.6363336122316	0.05978646461270992;0.81969255080129	-6.5070173457376;-4.1447884296024	#	#	-0.25892626046664013;1.2394647089846402	#	-0.18040152744165006;1.24144248409565	-6.6315099305596;-4.0130716297204	0.15362339692098498;0.688025986823015	#	0.09720481776104001;0.9332223854069599	-7.572762923746401;-3.0449248760336	-0.13856139658532007;1.14042924056732	-6.211533796995;-4.598672990985	#	#	#	#	-0.12558504360018008;0.8552835835801801	#	-0.35656808784859484;1.1214136860565949	#	-0.22008526724741;0.8861613202154099	#	#	-8.4020381963844;-6.5275375969356	#	#	#	#	-0.21572455144302494;1.2247041598890251	-9.1629848791055;-5.6954315301945	#	-9.1054954407356;-6.2774702782844	-0.20751240416076444;1.1344533898067644	-8.2250302733475;-7.1258151115125	#	-10.488250982662596;-6.635854440605001	-0.020752297535073017;1.0673728771010729	-8.970579456781099;-6.791387195259189	0.03091243092325452;0.9121717155367455	#	#	#	#	beach	0.003125	0.5	1	15.106944000000002	49905	49905	0.5	15.106944000000002	0	0
