A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-4.95045679528657;-0.9790178470334299	#	#	0.010582421630740024;0.89029949374126	-4.6315537580737995;-1.6943471062651003	#	#	0.44140089318287506;1.150463845543125	#	#	#	0.10464678245513004;1.26534274626087	-5.775896078182001;-2.907189810118	#	#	#	#	0.52031436312115;0.9539086379608501	#	#	#	0.32801322340331995;0.95583384225068	#	#	#	#	-7.472555236049249;-3.0616140751307497	#	#	#	#	#	#	#	-7.403193368422801;-3.7903726731572	#	#	#	-7.6878142705811;-3.9794703903389	#	-7.8050962273058;-5.0944104064780005	#	#	#	#	-0.31295938096462506;1.185857771948625	#	#	#	#	#	#	#	#	#	#	#	0.164757079579256;1.1046285187167442	#	-0.11570436404238943;0.7290555724138172	-8.9346368258576;-6.1297590180423995	-0.06076632118422254;0.9408643452262225	#	#	#	-0.18185034735694505;1.126993320692945	#	0.14273046188102745;1.1822814290389725	#	#	#	#	#	#	#	#	-11.288324787195801;-9.7248165072042	0.053059450970569966;0.6138456291454301	train	1.0	1.0	1	17.0	349979	349937	0.2625	17.0	1	1
#	#	-6.011262517819251;-4.38362360460075	#	#	#	#	-0.08913166108259996;0.7507440015846	#	#	-7.045680931443149;-3.5234673808568497	-0.09573695190379;0.7288064160937899	-7.86190231474375;-3.34690033035625	#	#	#	#	-0.32187557935372;0.91794196694772	#	#	#	#	-7.8859351270308995;-3.3578738131890993	#	-7.90209374317235;-4.10072761616765	-0.050357393904890024;0.57861904304689	#	#	#	-0.04969564907751997;0.48873187941751994	#	#	#	#	-8.887095373258799;-4.8307450211012	#	#	-0.06180362890775001;0.47087587336174996	#	#	-7.835638045124089;-5.1737375487385995	-0.35640327363470997;0.7591974123407099	#	#	#	-0.04628070340835;0.47623027637035	#	#	#	#	-9.807693910871;-6.879736820669001	#	#	#	#	#	#	#	-10.3141291853339;-8.6019058959861	#	#	-0.596210153304005;0.832828716874005	#	-0.5686246618508725;0.8109798409408725	#	-0.363067583714856;0.558806791537656	#	-0.152086050269851;0.334055883577251	-11.1760622262229;-10.027177003977101	#	#	-0.5538037513698005;0.7158561171006005	-13.539720649751931;-8.034170439204836	#	#	-0.24428393267645054;0.45712651834245055	#	#	#	#	forest_path	0.0005252187499999999	0.35	1	27.220692092164505	349938	349938	0.3125	27.220692092164505	0	0
#	#	-6.011262517819251;-4.38362360460075	-0.39635990973934493;1.009580377423345	#	#	#	-0.08913166108259996;0.6954042335351688	#	#	-7.045680931443149;-3.5234673808568497	-0.09573695190379;0.7288064160937899	#	#	#	#	#	-0.32187557935372;0.91794196694772	-6.60106566299795;-3.6440154114420498	#	#	#	#	#	-7.90209374317235;-4.10072761616765	-0.050357393904890024;0.57861904304689	#	#	#	-0.04969564907751997;0.48873187941751994	#	#	#	#	-8.887095373258799;-4.8307450211012	#	#	-0.06180362890775001;0.47087587336174996	#	#	-9.322054431721401;-5.1737375487385995	#	#	#	#	-0.04628070340835;0.47623027637035	#	#	-9.33325205404;-6.903627052858354	#	#	#	#	#	-9.236798301414;-7.281958619586001	#	#	#	#	#	#	#	#	-0.5686246618508725;0.8109798409408725	#	#	#	#	#	-0.329167203432574;0.653680983698574	-11.028637631111101;-9.5776736174889	#	-11.504736376544999;-8.034170439204836	-0.1527199765865625;0.3162994952393625	#	-0.48833060330010913;0.5984556847910331	#	#	-11.870017520265002;-10.170551998535	#	forest_path	1.0	1.0	1	30.0	349938	349938	0.2875	30.0	1	1
#	0.10971360589492002;1.2251384464301969	#	0.5427283219261101;1.04347417762789	#	#	#	#	#	#	-7.76794582203615;-5.43970296656385	#	-7.8313805351564145;-4.89899311064275	-0.27818594289052995;0.9690104403911999	-7.796674802958;-5.884203957582001	#	#	#	#	#	-7.585624344365;-4.9473452376198	#	#	-0.3199691875748401;0.9172067378008402	#	0.217803263861375;0.680285938090625	-8.719051399164101;-5.5352311699559005	#	-8.0218821086737;-6.2575056443063	0.09719534095395005;0.6019711489180499	#	#	#	#	#	#	#	#	-8.859875959021;-5.547694528518999	#	#	-0.5193019479183301;1.07753824965433	#	-0.052786524840635285;0.50274098670246	#	#	#	#	#	#	#	#	#	-0.26058398638326;0.5826188685612601	-9.4958307829812;-4.6738929011387995	#	#	-0.21667260114795;0.5138675981199501	-10.426075067736;-8.216754694384	#	-9.379128377355267;-6.733116183252489	-0.3250588514440319;0.6548535166780318	#	-0.18123194384363753;0.4802222698236376	#	-0.11984987362205099;0.513938759364051	#	#	-11.571924062509101;-9.1857778316909	#	#	0.07989093198655794;0.45633584998953747	-10.498399316575;-8.878371015785	#	-11.43314985213665;-9.06415414206335	#	#	#	-11.780437804745599;-8.282700437881699	#	beach	0.08541227983539096	0.9666666666666667	1	16.60700960768	349940	349940	0.35	16.60700960768	0	0
#	#	-5.33341119222858;-3.11982227025142	#	-5.847766098675851;-4.7799437462946	#	#	#	-7.42757877227025;-4.695771643962954	#	#	#	#	-0.13463785396549;0.75966887224549	-8.09396208603;-1.4788348952149422	#	-7.5307074866913;-3.3446914162887	#	#	#	#	#	#	-0.2885521266098401;0.8954054803300802	-8.4381759995827;-3.21439249876085	#	#	#	#	#	#	-0.005370443712960027;0.6145122155989601	-7.281900784797201;-2.381798030423184	#	#	#	-7.5168978572386;-3.019713556182	#	#	#	#	-0.23092793441922999;0.9326825458421301	#	#	#	#	-7.9438879900696;-5.2534334979504	#	#	-0.08655785824948009;0.92474160073748	#	-0.35048863963867005;1.0992349947351838	-8.5665335688825;-5.2610808964575	#	#	#	-8.070696161856949;-6.9373333658103	0.48288443305476025;0.63784609682201	#	#	#	#	-9.479316079689;-7.861117344410999	0.04988459514862248;0.5601492742633776	#	0.04159805418204299;0.9086741920661621	#	#	#	-0.1087537110201805;0.6283824293281804	#	-0.34339549190770796;1.021015113015708	-11.2930010357075;-7.112245884972499	-0.12027621887877699;1.0722104987912582	#	#	-10.4788915285232;-9.3353813746768	#	#	#	beach	0.1	1.0	1	27.0	349941	349941	0.325	27.0	0	0
#	0.387355522269412;1.2251384464301969	-5.33341119222858;-3.11982227025142	#	#	#	#	#	#	#	#	#	-6.7643152040325;-3.7543138811075005	#	-8.09396208603;-1.4788348952149422	#	-7.5307074866913;-3.3446914162887	#	#	#	#	#	#	#	-8.4381759995827;-3.21439249876085	#	-6.239580002539601;-4.0718726124404	#	#	#	#	#	-7.281900784797201;-1.2533842099393746	#	#	-0.39177994314989517;0.9880495291398952	#	#	#	#	#	-0.23092793441922999;0.9326825458421301	#	#	#	-0.12630232862331497;0.692298206363315	-7.9438879900696;-5.2534334979504	#	#	-0.08655785824948009;0.92474160073748	#	-0.35048863963867005;1.0992349947351838	#	#	#	#	-8.070696161856949;-6.9373333658103	#	#	#	#	#	-9.479316079689;-7.861117344410999	0.04988459514862248;0.5601492742633776	-10.25766262613825;-6.76899680580175	0.04159805418204299;0.9086741920661621	#	#	#	#	#	-0.34339549190770796;1.021015113015708	-11.2930010357075;-7.112245884972499	-0.12027621887877699;1.0722104987912582	#	#	#	-0.021702295564528074;1.030144319182352	-11.492032106265;-9.792566584534999	-0.21385921392712007;0.7097886089491201	beach	0.0	0.0	1	9.0	349941	349941	0.3125	9.0	0	1
-3.5446640207117506;1.2197114545917505	0.22311821728435602;0.697573336127644	-2.75720250420917;1.0738662161967205	-0.01751448998777999;0.655733385987215	#	-0.26644974396307997;0.96183446992708	-5.6093773156819;0.6082363198612126	#	#	#	-5.3702238359554;-2.7434883067046005	#	-5.86685476133775;-3.27825362362225	#	-6.1718724228664;-4.004405464773599	0.280326003368155;0.9077544677127098	#	0.03536335782628072;0.89250959838848	-6.44886106391885;-4.45457135938115	#	#	#	#	#	-7.0946779147423005;-5.3607214357577	#	#	0.25345643013918995;1.09105246421881	#	#	#	#	-8.600442353057101;-4.4946256756029	0.33066249428487493;0.746577407983125	#	-0.02061977206725507;1.1992294715512553	#	#	#	0.0970995668217699;1.22089279391023	-8.084267269775301;-4.5016299617447	-0.04630054000655004;1.2954743196184944	#	#	-8.1018459021701;-5.130393336829901	#	#	0.10801403243057495;0.807462037123425	#	0.15137775191463998;0.77537103511936	#	-0.4850115623629401;1.03032818811668	#	-0.13693084349310003;1.07306268700774	-8.690239471149999;-7.2012061652974	#	-8.80014947828315;-7.12783634197685	#	#	#	-9.140662208219101;-7.630647836440901	-0.24868350948500495;1.1803553606930048	-10.1260346025924;-10.104884748263698	0.09230854449817993;1.15063528636582	#	#	-11.620901357226977;-7.443827697729	#	#	#	#	0.01692177692302055;1.0788555842613108	-10.76510348141;-8.88928123839	#	#	#	-10.3940235520794;-8.8216970905406	#	#	0.024726761631325034;1.096817984612675	tram	0.05549289573066435	0.8888888888888888	1	25.11776	349943	349943	0.45	25.11776	0	0
#	#	-2.75720250420917;1.0738662161967205	-0.18034074498811564;0.9836804171456	#	#	#	#	-9.037056240967882;-2.5697721997307506	#	#	#	-5.86685476133775;-3.27825362362225	#	-6.7181131712188;-3.3394146777211997	#	-7.6396055600823;-2.7891424943776997	0.07130752811211993;1.15614788112588	-6.44886106391885;-3.3520424537342004	#	-7.324351066693801;-3.5188049018234	#	-7.4812316719982;-3.4125388972418	#	-8.0962006840014;-5.40831145612564	0.07160149212014488;1.237057831177855	#	0.43036924899294005;1.1551026145813337	#	0.42859200374342;0.8997160911765799	#	#	#	#	-8.8540594243432;-4.517960772036799	#	-8.0271565122848;-5.803882238275199	#	#	#	-11.011600861017167;-6.3552767293817	0.15579999464207;0.87765926203793	#	0.09455563683275997;0.7279216693092401	-9.077594222569699;-5.072592938850301	0.07045651974810502;1.085728186544385	#	-0.18303735853887004;1.29579556566887	#	0.15137775191463998;0.77537103511936	#	#	-9.809168596692;-5.578189175987999	-0.14679332081228008;1.0921986293102801	#	#	#	-0.1202648360268399;1.38256071675284	#	-0.0057471870495741095;1.2052410133775742	#	#	-11.0840164168475;-7.038519578652501	0.2026253288500499;1.33654683799395	#	0.12120258730500899;1.1391055433129909	-10.037963513994;-7.947931358486	0.4987643863157341;1.3424655602753721	#	#	-12.097162461417266;-9.1483615792725	0.271121145968558;1.0788555842613108	-10.6747021890475;-7.8183365008125	#	-11.257583655248052;-8.38985200621195	0.3641222645408445;0.8856838819651555	#	#	#	#	tram	0.1	1.0	1	18.0	349943	349943	0.4625	18.0	0	0
#	#	#	-0.36292005417381495;0.9535832704028149	#	#	#	#	-5.69541749119475;-2.43970253964525	#	#	#	-5.06175120390175;-1.99154985451825	#	-5.228848249246;-2.997632262974	#	#	0.04596964016247995;0.99520494904952	-6.609254138674849;-1.7708609436284002	#	#	-0.024815525208630007;0.69669843566014	-4.800444290243844;-1.9153755706364999	#	-6.630727622703;-2.7874012282022003	#	#	#	#	#	-7.23859139238375;-2.1865160638762493	#	#	-0.05974253246682998;0.97172645350483	#	-0.24867048950007514;1.255941719066075	#	#	#	-0.2516670976770401;0.80602064546504	-7.608555186617538;-3.8083925027736996	#	#	-0.09405150453903005;0.9747536752650301	-7.42050553962595;-5.030424128374051	#	#	-0.11077074319105501;1.108267207845055	-7.1850334060552;-4.9345240316128	-0.4305222291556001;0.9680834056136001	-10.285116660799321;-3.8816703400876005	-0.42481185989348;1.06198157789548	-8.97447773571875;-4.016298727081249	#	#	#	-8.66445186289525;-5.877263302384749	#	#	#	#	-0.06485522180558845;0.9265914769151179	#	#	-11.153769257316752;-6.350033825839249	#	#	-0.14784533353109108;1.0862072677730912	#	#	-9.4581829564078;-7.9632503363122	#	#	-0.19754775911470251;1.0219028676327024	-10.3630668819377;-7.6200192176423	#	#	0.057325111539815954;0.7683456664721839	#	#	city_center	0.03125	0.5	1	18.0	349966	349944	0.375	18.0	1	2
#	#	#	-0.36292005417381495;0.9535832704028149	#	#	#	#	-5.69541749119475;-2.43970253964525	#	#	#	-5.06175120390175;-1.99154985451825	#	-5.228848249246;-2.997632262974	-0.10131719099373004;0.82992363082173	#	#	#	#	#	-0.024815525208630007;0.69669843566014	-4.800444290243844;-1.9153755706364999	#	-6.630727622703;-2.7874012282022003	#	#	#	#	#	-7.23859139238375;-2.1865160638762493	#	#	-0.05974253246682998;0.97172645350483	#	-0.24867048950007514;1.255941719066075	#	#	#	-0.2516670976770401;0.80602064546504	-7.608555186617538;-3.8083925027736996	#	#	-0.09405150453903005;0.9747536752650301	-7.42050553962595;-5.030424128374051	#	#	-0.11077074319105501;1.108267207845055	-7.1850334060552;-4.9345240316128	-0.4305222291556001;0.9680834056136001	-10.285116660799321;-3.8816703400876005	-0.42481185989348;1.06198157789548	#	#	#	#	#	#	#	#	#	-0.06485522180558845;0.9265914769151179	#	#	-11.153769257316752;-6.350033825839249	#	#	-0.14784533353109108;1.0862072677730912	#	#	#	#	#	#	-10.3630668819377;-7.6200192176423	#	#	0.057325111539815954;0.7683456664721839	#	#	city_center	0.07775999999999998	0.6	1	18.0	349966	349944	0.3125	18.0	3	5
-4.3108663318056255;-3.349254494253525	#	#	0.21319775981737502;0.694684159530625	#	#	-8.7412564568541;-4.9061841147176	#	#	#	#	#	-9.266863366145;-6.810956218007	#	-9.2058941882488;-5.8271956947512	#	-9.098360803359899;-6.0182597504468	#	-10.58668316768615;-5.993993141828801	#	#	#	-10.514209646980401;-6.3142687181996	#	-9.2534182530475;-6.3160270446199505	0.2606845716985049;1.130151999249495	-8.4909949585538;-5.3749155852862	-0.07881092654138999;1.0544072372133901	#	0.24387787732459998;0.9169122879434	#	#	-9.2645737427738;-5.3606824756862	#	-9.417304193142;-4.521708940538	#	-8.7351330368276;-6.3729041206924	0.23247661016671994;1.34044997488728	-10.092919253238001;-5.553553111969787	0.35157994204733994;1.27705671729666	#	-0.0688499667968645;1.26692922673167	#	0.5493069633835296;1.301623048779145	#	#	#	#	#	#	#	0.2474989447188699;1.4245437496351303	#	#	#	0.49857528635454;0.9497654624992449	#	#	#	0.35697630776811995;1.0799543378738798	#	#	#	#	-11.183802390241251;-9.290490029821251	-0.15360416092031604;1.2979930585711308	-11.5397604591345;-8.575666805680498	#	#	#	#	#	#	#	#	#	#	-0.3636865140099039;0.675119793726336	#	#	library	0.0007177613168724281	0.3666666666666667	1	17.666666666666668	349946	349946	0.35	17.666666666666668	0	0
-7.364942394866475;-2.609303662054375	0.10245382652567603;0.720683223806324	-6.76866337987043;-4.229546675249569	#	-8.011337753867144;-4.8334736558907	#	#	#	#	0.152217222982875;1.2723842077459144	-9.0314227195353;-5.568907703704701	#	-8.978157170513;-5.654861778635	-0.09182852694724986;1.6095991728315697	#	#	-8.1444901354132;-5.8425705263801	-0.1254945853230799;1.24992800510508	-9.2948864458912;-5.70411182209385	#	-9.834017996158199;-4.9870193559418	#	#	0.22379221208179995;0.8700781432482001	#	#	#	#	#	#	#	0.5565399937905;0.9643575328114999	#	0.08469399653388998;0.98307021012211	#	#	#	#	#	#	#	#	#	#	-9.7970614598405;-7.8591576128795	-0.07704233609612396;1.090358735829505	#	0.564207509053125;1.063813226690875	-11.104558517413201;-6.8466059895468	#	-9.898885482656;-5.344285564564	#	-10.48777323020325;-4.7383098808364155	0.49773259929179997;1.0139792451762	-11.275995387104526;-6.939447748932999	-0.006181532024349956;1.08144133803546	#	#	#	#	#	-0.030290167533475354;1.1333557696114753	-10.9247066479094;-8.874988249890599	#	-10.59223100755875;-8.31997223921875	#	#	#	-12.807703972430003;-8.8659050928276	#	-10.929905865968;-9.171161607032001	-0.309478356516963;0.48642782968836296	#	#	-11.88291600441805;-9.015184355381951	0.06071884815811501;0.600265348941885	-11.2744205107309;-10.0594409722691	-0.43476595055833606;0.867592983555904	-11.925697840765;-10.226232319034999	#	library	1.0	1.0	1	17.0	349993	349946	0.4375	17.0	1	1
-4.3108663318056255;-1.91980891967855	#	-6.76866337987043;-4.229546675249569	#	#	-0.20497300251914002;0.92381424529888	#	#	#	#	-8.571718860539601;-5.2286009142204	#	#	#	#	#	#	#	#	#	-9.0123579475474;-4.9621262070926	#	-10.514209646980401;-6.3142687181996	-0.23702177375376005;0.92629290234576	-9.2534182530475;-6.3160270446199505	#	-9.286041578317802;-7.524779323862201	-0.07881092654138999;0.8218739771830901	#	0.14715155469345498;0.9379669871705449	#	0.13666048060741998;0.9359828570885801	#	#	#	#	#	#	#	#	#	-0.43252288522038995;0.8580739867903899	-10.6474321520024;-7.6549312367576	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.24112872209796005;0.41357663385625	#	-0.355447499258964;0.765168447404964	#	#	#	#	-10.59223100755875;-9.290490029821251	#	#	#	-11.55999131343385;-8.511026685166149	-0.185688333775186;0.34353761314158604	#	#	#	#	-10.921212233158549;-8.63827914248265	#	-10.177375268099938;-6.029359470558943	#	#	-0.505123710903145;0.6059657453071899	library	1.0	1.0	1	20.0	349958	349947	0.275	20.0	1	1
-4.3108663318056255;-1.91980891967855	#	-6.76866337987043;-4.229546675249569	#	#	-0.20497300251914002;0.92381424529888	#	#	#	#	-8.571718860539601;-5.2286009142204	0.30857891354782996;0.7629191367301701	#	#	#	#	#	#	#	#	-9.0123579475474;-4.9621262070926	#	-10.514209646980401;-6.3142687181996	-0.23702177375376005;0.92629290234576	-9.2534182530475;-6.3160270446199505	#	#	-0.07881092654138999;0.8218739771830901	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.43252288522038995;0.8580739867903899	-10.6474321520024;-7.6549312367576	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.24112872209796005;0.41357663385625	#	-0.355447499258964;0.765168447404964	#	-0.22967785134031696;0.546086106756317	#	#	-10.59223100755875;-9.290490029821251	#	#	#	-11.55999131343385;-8.511026685166149	-0.185688333775186;0.34353761314158604	#	#	#	#	-10.921212233158549;-8.63827914248265	#	#	#	#	-0.505123710903145;0.6059657453071899	library	1.0	1.0	1	20.0	349958	349947	0.25	20.0	1	1
-7.95999272491185;-2.9233672224481504	#	-8.1404550820222;-4.234121690297799	-0.013442304403659955;0.83397375909166	-8.491794549320051;-4.40382537419995	#	-8.1445904568024;-5.171508146277601	-0.08664560081815004;0.7357326522101499	-8.10708345424725;-5.46565434261275	#	#	#	-6.38455132554712;-4.967428539461	0.08391697397825004;0.55961204111175	-8.373763208134001;-5.823802080966	0.08975333624712997;0.53812854675087	#	-0.05273131284324001;0.68341035527324	#	-0.19428361965672503;0.822995255928725	#	0.062467198947409985;0.6072816373765899	#	-0.07229379955736004;0.7217146301613601	#	#	#	-0.040649572616639984;0.6819822999226399	-8.89255370217535;-5.97454647264465	#	#	0.04126165397619991;0.6937697164098	#	#	#	#	-9.049822507677401;-6.2012523441026	#	#	-0.27019810265602007;1.36040383468802	#	0.19840440054370007;0.8546400981763	#	0.08407862699308494;1.014334987192915	#	#	#	#	#	-0.0028115031716400285;1.52489619019164	#	0.30319008682486;1.25308589430114	#	0.29053730158526003;1.1681565995887402	#	0.16672957878030514;1.228378458627695	#	#	-10.3601717832753;-8.316550437924699	#	-10.5124032029287;-7.7527217648513	#	#	#	-11.057023747918752;-7.672497205801251	#	-10.171683919947501;-8.9841656497725	#	#	#	-10.4223075785878;-8.9273749584922	#	-11.206785538117499;-8.3504198498825	#	-11.0237820470256;-9.0288382911744	#	-11.56377626851565;-9.098082499284349	-0.05854505812300803;1.1033665804250081	#	#	forest_path	0.0	0.0	1	28.5	349948	349948	0.4375	28.5	0	2
-3.0137102393909;-2.3523115189970616	#	-4.07751091928799;-2.31966089301201	-0.18634445140171996;0.73810943604772	#	#	#	#	#	#	#	-0.22924198916382998;0.4534633590772173	#	-0.05233027445478999;0.65169842490279	-5.3821715703692;-3.6609478095308	#	-7.1758637544864;-2.9234029845536003	-0.3442481512681201;0.99243014083812	-6.38749733049145;-4.11813318394855	#	#	#	#	#	#	-0.17318414594561005;1.04777011401961	-6.497720849463801;-3.3816414761962	#	-6.6997949445021;-2.7638782162979005	#	-8.28637368088335;-3.77318638741665	#	#	-0.019830372640494975;0.674541018664425	-7.624212387459;-3.0783025100410004	#	#	#	#	#	-6.9746861369137;-3.6434619733063	#	-7.2413388445888005;-5.6204008488312	-0.06623106950913499;0.784854536631135	#	#	-8.86989741336;-3.9483343180199997	0.10836676993279998;0.9077359181532001	#	-0.12533806649232;0.90747840226032	-7.495691299958801;-4.5026684966412	0.15540325381066;0.69230088412334	#	#	#	#	-8.8757676497101;-5.2833912828299	#	#	0.14988098289644203;0.854784562249558	-9.6143537867239;-7.479505881796101	-0.10546019246185995;0.7111334476398599	-8.586536308864199;-7.3014867549819	#	#	#	#	-0.134509233275102;0.837774634419102	#	0.29918884044301747;0.9607212740889826	#	-0.165336775163281;0.857971178529281	#	#	-10.72207469777385;-9.350550865626149	-0.20267371099085202;0.804479757138852	#	#	#	-0.3418294825846627;0.759138292525305	grocery_store	0.0	0.0	1	27.5	349950	349950	0.425	27.5	0	2
