A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.4169611696708;-3.2389609523892	#	-7.2970392189159;-2.7396502619040994	0.16788740568701505;1.111600749124985	#	0.17871101251122007;1.15801869655878	#	0.3011913911583;1.1060722345477	-8.000595888971;-3.8234521775489996	#	#	-0.14348877024286;0.96712066420286	-7.4691328909892505;-5.000931806190749	0.28855524085488;0.97355613752712	#	0.24011908640322;0.99890790417878	#	#	-9.254542043466149;-4.37197069787385	0.09981073501914994;1.20047312499685	-8.9580492421144;-4.575831293425599	0.41432672033053997;0.9027810444394601	#	0.11839842499167996;1.33710903804832	-8.95002468961075;-4.6151334921492495	0.09413924963404996;1.38909073747595	-7.761815697768999;-5.729590019551	#	#	#	#	#	#	0.06229285171078497;0.910759275655215	#	#	-8.2500506185772;-4.915139207562801	#	-7.815274421091;-5.855003778549	#	-8.9312457844108;-5.662874906909201	0.31661838034291007;0.95097955472109	#	-0.02027488662459498;1.385005997932595	#	0.18523509114784986;1.4044273772981501	#	#	#	0.3071085583618;0.9526188513322	-8.6004522578164;-6.1279551594236	#	#	0.4818385062264399;1.23900025352356	-9.1320467022472;-6.2649485022328	#	#	0.34825937796205003;1.0787995772299501	-9.9634264089881;-7.257008951631901	0.176835541047154;0.9540369234108459	#	0.05876513664476901;0.752869730731231	#	-0.13465092927809252;0.7913849698560925	#	#	#	#	#	#	#	#	-10.3103618177925;-9.2445537251675	-0.18788470700311052;0.4312209958071105	#	-0.41692983049676996;0.6621631710707699	-10.3864194086755;-9.314378639444499	#	#	#	home	1.0	1.0	1	18.0	299733	299733	0.475	18.0	1	1
#	-0.14569714114441995;0.7888356686984199	#	-0.11622941246284002;0.96230012289484	-5.82306894196435;-4.05364944825565	-0.08564029691068004;0.81067521052268	#	#	-7.3813082943965;-3.5727360869234994	-0.107964197828125;1.016159994938125	#	0.26423048381799;0.78588036969401	#	-0.07516338063121997;1.18067159660122	-5.8872864368472;-3.8473175351128	#	-6.7936981245011;-2.7405714531589	#	#	#	#	#	#	#	#	#	-7.049559674396801;-3.2560717417231997	#	-6.94444615119615;-5.11220905358385	#	#	#	#	#	#	#	#	0.05454202247791001;0.7150646052920899	#	-0.34599504031199013;1.0422201225619903	-7.2941555884705;-4.4657577137094995	#	#	#	-7.9023355216203495;-3.9619310327996504	#	-6.829001699244801;-4.6635139372952	#	#	#	#	#	#	#	#	#	#	#	-8.963815584011199;-6.312631135988799	-0.076643245290134;0.772855940084134	#	#	-9.6668257641833;-7.4552874926367005	#	#	-0.12968871366399098;0.8882142423439909	#	#	#	0.226724159672416;0.831553813291584	#	#	#	#	#	#	#	#	#	-0.21721332256531517;0.7733474931940951	beach	0.03125	0.5	1	19.83730816057344	299949	299734	0.2875	19.83730816057344	9	18
#	#	#	#	-7.12040046527885;-4.7799437462946	-0.08564029691068004;0.81067521052268	#	#	-6.9628411003854085;-3.5727360869234994	-0.107964197828125;1.016159994938125	#	0.055831939864599944;0.7289285668014001	#	-0.07516338063121997;1.18067159660122	-5.8872864368472;-3.8473175351128	#	-6.7936981245011;-2.7405714531589	#	#	0.012917198540224994;0.663308610799775	#	#	-7.1895901511289;-3.9740103775310995	#	#	-0.05615832150832506;0.7763104921043251	#	#	-6.94444615119615;-5.11220905358385	#	#	0.09154345356099997;0.9071785316030001	#	#	#	#	#	0.05454202247791001;0.7150646052920899	#	#	-7.2941555884705;-4.4657577137094995	#	-6.8574345397815994;-4.8624339296184	#	#	#	-6.829001699244801;-4.6635139372952	-0.44394677126962506;1.0548703816436251	#	#	-8.1858609155358;-4.216852415484199	#	#	#	-7.6129216409981995;-5.0716300546218	#	#	-0.35174861692708;0.9840963188770799	#	#	#	#	#	-0.20429576267349508;0.7792908779434305	-9.335961511402001;-5.586947495517999	#	#	#	#	0.226724159672416;0.831553813291584	#	-0.34220262743731095;1.060108272067311	#	#	-9.78878925164665;-7.41979354157335	#	#	#	#	#	beach	0.46266436603796024	0.8571428571428571	1	23.912	299949	299734	0.325	23.912	6	7
-4.706981552646875;0.39770645660687487	0.09762072177211092;0.80529465036806	-4.2379027069429505;-1.9592082284370496	#	-4.1176570646166;-1.4330205914034	#	-5.4100982471923;-0.8438150046546005	-0.27757306107750007;0.9472456136455001	#	#	#	#	#	#	#	#	#	#	-4.4474805837575495;-2.59072810022245	-0.10662919473342503;1.3064415609693463	-4.0589304102202;-1.6988443189294002	-0.27711058895928004;1.0003853356332801	#	#	-6.5505955979243;-2.1490137666557003	-0.07596955093098506;0.6825020348049851	-7.531370618294773;-1.1994656618661999	-0.21979912148677;0.8895007478172307	-3.9915990854981995;-1.5486162886818	#	#	#	#	#	#	-0.28353048660712016;0.9963113427631201	#	#	-6.085674252067;-2.5031106639729996	#	#	#	-6.406465049682;-3.912714286978	#	#	#	#	#	#	#	-5.914891576686;-1.360291658594	#	-6.13425658898375;-2.4982586493162495	#	-7.215648903965;-5.586615835775	#	#	#	#	-0.11484749105077802;0.770800595828778	#	0.01490771245659711;0.6947282413038465	#	#	#	#	-8.21316988885;-5.36312604043	#	#	#	#	#	#	#	#	#	#	#	#	#	city_center	1.0	1.0	1	9.0	299784	299735	0.3	9.0	1	1
-4.706981552646875;0.39770645660687487	0.09762072177211092;1.3672017535067806	#	#	-4.1176570646166;-1.4330205914034	#	-5.4100982471923;-0.8438150046546005	-0.27757306107750007;0.9472456136455001	#	#	#	#	#	#	#	#	#	#	-4.4474805837575495;-2.59072810022245	#	-4.0589304102202;-1.6988443189294002	-0.27711058895928004;1.0003853356332801	#	#	-6.5505955979243;-2.1490137666557003	-0.07596955093098506;0.6825020348049851	-7.531370618294773;-1.1994656618661999	-0.21979912148677;0.8895007478172307	-3.9915990854981995;-1.5486162886818	#	#	#	#	#	#	-0.28353048660712016;0.9963113427631201	#	#	-6.085674252067;-2.5031106639729996	#	-7.445340827333;-3.0456107999269992	#	-6.406465049682;-3.912714286978	#	#	#	#	#	#	#	-5.914891576686;-1.360291658594	#	-6.13425658898375;-2.4982586493162495	#	-7.215648903965;-5.586615835775	#	#	#	#	-0.11484749105077802;0.770800595828778	#	0.01490771245659711;0.6947282413038465	#	#	#	#	-8.21316988885;-5.36312604043	#	#	#	#	#	#	#	#	#	#	#	#	#	city_center	1.0	1.0	1	9.0	299784	299735	0.2875	9.0	1	1
-4.16697612325105;-1.3083508380689501	#	#	-0.24168330149730993;0.79832732188331	#	#	#	#	#	#	#	-0.09014890640776008;0.4534633590772173	#	-0.01051379884511;0.9725852384315499	#	#	#	#	#	#	#	-0.25507792188886;0.98484459315686	-7.920215298395;-4.639011447785	#	#	#	#	#	#	#	#	#	#	#	-7.4841754336854;-4.931472194827601	-0.3007837154292551;1.454403195231824	#	-0.11358035373565006;0.6321709494416501	#	#	-7.5049205782847;-4.8022292757353	#	#	#	#	-0.14348727426318503;0.7796154566791851	-6.8291376323472;-4.4011665053127995	#	-8.399670034059799;-5.2384628542802	#	-7.072764164707401;-5.4520413270536	-0.04520330481133006;0.71884332294133	#	#	-7.8890515529981995;-5.3477599666218	#	#	-0.32325551096093;1.11695231045293	#	#	#	#	#	0.18761133260663498;0.981356389007365	#	#	#	#	#	#	#	0.1172847364282415;0.8563404807617585	#	#	#	#	#	#	#	#	grocery_store	0.03125	0.5	1	24.045668788275233	299997	299737	0.2375	250.60503748206662	20	40
#	#	#	#	#	0.31061133279024;0.77536752182976	-4.8014680527916;-2.8194131791084	#	#	#	#	0.0858545227566;0.7589511496934	#	0.24560767187287003;0.98769197660113	#	#	#	#	#	#	#	#	#	#	-6.3693959888046;-2.9014830308354003	#	#	#	-5.99428419026575;-3.6191620266942497	#	-6.0410357598422;-3.0771515671177996	0.03496676546540001;1.0350836037836584	-6.874716128491501;-2.4996655705485	#	#	#	-6.7989294606768;-2.4913355547831992	-0.23405860382199004;0.63953577989999	#	#	#	#	#	#	-6.738354056224;-4.1544822602760005	0.455505626647285;0.6480074781368803	#	#	#	#	#	#	-6.66188383606025;-4.4802850722597505	#	#	#	-7.597816085442499;-4.5009399070975	-0.28986344255667995;0.62852995080868	#	#	#	#	-8.9773787063602;-6.0646209828598	#	#	-0.175349223445504;0.439233693389504	#	#	#	#	-10.0794240707688;-7.2654332564712	#	#	#	#	#	#	#	-10.0537206082212;-8.5581909490988	#	library	0.0	0.0	1	27.0	299738	299738	0.25	27.0	0	1
-2.6934324668712;0.5735678590512001	#	-2.1520305596311;0.1444292447947204	#	#	#	#	#	#	#	#	#	#	#	-5.267231469626401;-3.0997645115336	#	#	#	-6.4849297339747;-3.8717225349252997	#	#	0.19456550565854;0.68301982976746	#	#	#	#	-8.067540976394291;-4.299490224722899	#	#	#	#	-0.05184119442146007;0.9957737114375	#	#	-8.060096348041;-5.612298721739	#	-8.0983456998002;-5.110820894099799	#	#	-0.46651775631910014;1.0759435357631002	#	#	#	#	#	#	#	#	#	-0.25824505789112007;0.66698636203312	#	#	#	0.11118090468831998;0.66184399363168	#	#	#	-0.3617283647048699;0.5988875865306988	#	#	#	#	#	#	#	#	#	0.04689196846275201;0.8799309073458319	#	-0.12404680409725527;0.8123679547321854	-10.1849053888024;-8.280117834758	#	#	#	-10.217171402463851;-8.84564757031615	#	-10.8613972875472;-8.2884994413928	#	#	-0.03908347015717001;0.71962724149117	tram	0.001903968584518355	0.2857142857142857	1	36.88	299943	299740	0.2375	36.88	2	7
-4.612602189566726;-2.1590639623931254	#	-4.2104718415048;-1.6062495803551997	#	#	-0.24263812686755998;0.8939782722361	-5.7872073513567;-2.1327936780033	#	#	0.24851742603073612;0.9433517980824191	#	#	#	-0.17859920293623005;1.13431918235223	#	#	-6.3320896997164;-2.0796289297835995	#	-5.22672605646755;-3.36997357293245	-0.03175489270260007;0.793108939812425	#	#	#	0.11189372818771998;0.673964032764228	-7.438945332193651;-3.23743540234635	0.04481036754080492;1.2842639344751952	#	-0.04015845337470003;1.1094831620287002	-5.942494669217799;-2.9566268064422	#	#	#	#	#	-6.4296604210238;-4.1217369447962	#	-6.978846964993201;-4.3387087646068	0.3485910102158793;0.9410680755493301	#	0.12375599755855993;0.7407405143914401	-8.125948270712701;-4.1661912460473	#	#	#	-6.640288637663099;-4.9607719702969	-0.17948070621450501;1.022294547276505	-8.8134917823388;-4.0231703695412	-0.12259172911829996;1.0764619932123	#	0.20251652774132;0.78347579141468	-9.2618252164572;-3.3222958684525867	#	#	#	#	-0.08185711025957498;1.199151670470025	-8.47127158429005;-5.3183009695513	-0.0863422456822599;1.12426722739026	#	#	#	-0.18277954537764746;1.1441851197876474	#	#	-10.6065443877245;-7.0433728093785	#	#	#	#	-0.08181672902857895;1.0567765242377796	-9.5538445440378;-8.4477891448318	#	#	#	#	#	-10.804379623644051;-8.91044093133595	#	#	-0.26636963007644004;0.9211775707644401	cafe/restaurant	0.03125	0.5	1	24.297152	299990	299743	0.425	24.297152	5	10
-4.612602189566726;-2.1590639623931254	#	-4.2104718415048;-1.6062495803551997	#	#	-0.24263812686755998;0.8939782722361	#	#	#	0.24851742603073612;0.9433517980824191	#	#	#	-0.17859920293623005;1.13431918235223	#	#	-6.3320896997164;-2.0796289297835995	#	-3.36997357293245;-2.084920864260234	-0.03175489270260007;0.793108939812425	#	#	#	-0.20961750063729234;0.673964032764228	-7.438945332193651;-3.23743540234635	0.04481036754080492;1.2842639344751952	#	-0.04015845337470003;1.1094831620287002	-5.942494669217799;-2.9566268064422	#	#	#	#	#	-6.4296604210238;-4.1217369447962	#	-6.978846964993201;-4.3387087646068	0.3485910102158793;0.9410680755493301	#	0.12375599755855993;0.7407405143914401	-8.125948270712701;-4.1661912460473	#	#	#	-6.640288637663099;-4.9607719702969	-0.17948070621450501;1.022294547276505	-8.8134917823388;-4.0231703695412	-0.12259172911829996;1.0764619932123	#	0.20251652774132;0.78347579141468	-9.2618252164572;-3.3222958684525867	#	#	#	#	-0.08185711025957498;1.199151670470025	-8.47127158429005;-5.3183009695513	-0.0863422456822599;1.12426722739026	#	#	#	-0.18277954537764746;1.1441851197876474	#	#	-10.6065443877245;-7.0433728093785	#	#	#	#	-0.08181672902857895;1.0567765242377796	-9.5538445440378;-8.4477891448318	#	-10.315686442005;-8.354599551575	#	#	#	-10.804379623644051;-8.91044093133595	#	#	-0.26636963007644004;0.9211775707644401	cafe/restaurant	0.004526613752481193	0.5384615384615384	1	20.817352192	299743	299743	0.425	20.817352192	0	0
#	#	-4.72258254286925;-3.09494362965075	0.07996741200058;0.61923217967942	-6.62105860466945;-2.77714729075055	#	#	-0.03962572334254999;0.64277325257455	-6.74091535572225;-2.87091456425775	#	#	-0.20927582863059996;0.8003691117745999	-8.07673158988825;-3.92292976425175	-0.14578362800652006;0.91977332237252	-7.9895037091452;-4.0370639620348	0.03745137034920498;0.744504586912795	-8.0770726662809;-4.156835393999099	#	-8.1428908779503;-3.8792370268697	#	#	-0.18286573711901993;0.98190995883302	#	#	#	#	-7.2366744696599;-5.0012262236201	#	#	-0.07918082635016;0.86306734851616	-7.591151248342;-4.8967110731379995	#	-7.3147741985096;-4.8916692741104	0.11226504539447002;0.81100210040753	#	-0.09586822754352514;1.0039958445715251	#	0.13680075740218006;0.94647360085182	#	-0.12750536628218012;1.32681528053818	#	#	-8.888110208057;-4.835765218662999	-0.05231772922903499;1.194621647209035	-7.87516523354855;-5.74347100189145	#	#	#	-7.5707847281976;-5.119236303062401	0.382443300787;0.920368544929	-7.9992876948578004;-4.6809363259622	#	-7.99247530431675;-4.6209135784432505	#	-8.6575187463746;-4.2917101236254	0.2962937613977501;1.33712599654225	#	#	-8.9692430444147;-5.4895634563853	0.4592222731006801;1.54368931825932	-9.3381162908919;-6.1618791640481	#	-9.316923150796699;-6.1344656380833	0.3633335569641275;1.7429380597558723	-9.936805371512;-6.187791355627999	0.511333798148197;1.4524138895518028	#	#	-10.38389093534385;-7.334926307076149	0.04700750109983709;1.445676075094163	-9.470121324474201;-8.3269375561658	#	#	#	-9.9667412725956;-7.971797516744401	#	-10.3342537720895;-7.832825310550501	0.30258170077167995;1.25638976226632	#	0.16586164825362;0.89158493765638	bus	0.0009765625	0.25	1	10.75	299744	299744	0.55	10.75	1	4
-2.4963592549065248;1.655453659286525	#	-3.62202306753791;-0.9300329424507499	#	-5.157428690761099;-0.6423582585388998	#	#	-0.1945883346229999;0.8552562437109998	-4.61757766048175;-1.6075770448982498	#	#	#	#	#	#	#	#	#	#	#	#	-0.39848541618382993;0.9729440322758299	#	#	#	#	-5.5725891783614;-2.9984366526186	#	#	#	#	#	-6.3950855099595;-3.3662043544605	-0.33705871086958505;0.734691195982795	-7.117191010123783;-3.5881617239192005	#	#	#	#	#	#	#	-7.147136488599999;-4.02994803522	-0.265895092408805;0.42156563358987537	#	#	-5.420697345404;-2.3155906624572764	#	-6.9041760686749996;-2.0655936506450003	#	#	#	#	#	#	#	#	-0.42280523871817;0.8504219657201699	-8.7488025929546;-7.252720339283224	#	-9.4029473185214;-5.9663628861986	-0.13994074329687342;0.5779393013931314	-9.5109353700062;-5.5193784896538	#	#	#	#	#	#	#	#	#	#	#	#	#	-9.84052907171565;-7.390870938106691	#	#	#	train	1.0	1.0	1	16.333333333333332	299886	299746	0.25	16.333333333333332	3	3
-2.4963592549065248;1.655453659286525	0.056759527957432;0.430572651894568	-3.62202306753791;-0.9300329424507499	#	#	-0.2526071474244;0.9092833251743999	#	#	#	#	#	-0.13841727210863003;0.7534357585826301	#	-0.019597799561789975;0.68443089979579	#	#	#	#	#	#	#	-0.39848541618382993;0.9729440322758299	#	#	#	#	-5.5725891783614;-2.9984366526186	#	#	#	#	#	#	-0.33705871086958505;0.5359563651474011	#	-0.20409368956075008;0.7957827396347501	-7.503897994946601;-2.7099628416133994	#	-5.610233757834;-3.8527497334859997	#	#	-0.57906465852133;0.7425732181979332	#	-0.265895092408805;0.7039466448208049	#	#	-5.420697345404;-2.3155906624572764	-0.23775208023397504;0.3939097943518473	-6.9041760686749996;-2.0655936506450003	#	#	#	-8.1505725825055;-5.1095561238744995	#	#	#	#	-0.42280523871817;0.8504219657201699	#	#	-7.92669135895459;-5.9663628861986	#	#	#	#	-0.148175406950051;0.485613226036051	-9.084012684826;-6.423971759634	#	#	-0.4284112712903709;1.0438415130219698	#	#	#	#	#	#	#	#	#	#	train	0.13168724279835387	0.6666666666666666	1	16.0	299886	299746	0.2875	16.0	2	3
#	#	#	-0.26229834834448995;1.00882574689849	#	-0.13662216874903998;0.53013172567334	#	-0.07208283819779998;0.6978031859138001	#	#	#	-0.08333432171592003;0.79169129330192	#	#	#	#	#	-0.005247646227759972;0.71152187272776	#	#	-10.308979307484199;-6.594451350103035	#	#	#	-8.45023583374265;-5.58253858003735	#	#	0.22796281050725992;1.11482919953274	#	0.27833173134563505;0.6652565387494324	-9.008094029922;-6.313653854718	#	#	-0.13065872447051502;1.050539630432515	#	#	#	-0.3000992689719101;1.09886807987072	#	-0.10936008255556007;1.47717153215756	-9.524477122993002;-5.124747095587	#	#	#	#	#	#	#	-10.507711794510799;-7.023932453529199	#	#	-0.20296945113512005;1.20122435122112	-10.221162281548349;-7.11022809421125	-0.07266471695410004;1.0458696824620999	-12.07618092464414;-7.001090257775401	#	-10.43229519986525;-7.645106639354749	#	#	0.36069081582501794;0.920998789156982	#	0.06472228635566951;0.6159229934243304	-11.025743041639;-9.407544306361	#	#	#	-12.1773330166625;-8.6147782061375	#	#	-0.36069931417617296;0.659950726306173	-11.5864532252148;-9.651834540385199	-0.08219437702683899;0.41050945252883897	#	#	#	#	-11.54148380750795;-9.14725942289205	-0.35550024495444;0.68501764031244	-11.408942351104331;-10.504381105759899	#	office	0.048282842081079885	0.5454545454545454	1	19.7145472	299906	299747	0.375	19.7145472	6	11
-5.75333948870085;-3.3666224214842746	#	#	0.5810298099210152;0.9760887209777449	-7.4376865178576494;-2.93450660387935	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.39714303512673;1.7444420045267601	#	#	-7.996942318050849;-5.75754142096915	#	#	#	#	0.350289609384225;0.9325704885617752	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.399954932574;-5.618786051686801	#	-9.371219515347601;-6.6384595644924005	#	-9.95109662706175;-6.7943401747814995	1.06429851039664;2.16562468828336	#	#	#	#	#	#	#	#	#	#	#	0.463752674738684;1.001512726969316	#	#	#	#	#	#	#	#	-11.12178928507735;-8.503425605522649	-0.4189472292448765;0.7860399558388765	#	#	#	#	home	0.1	1.0	1	13.9206784	299748	299748	0.1625	13.9206784	0	0
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-9.0666095212008;-5.5165690731087995	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.6567313687452798;2.06698169293472	#	#	#	#	#	#	#	#	#	#	#	0.7053481527827599;1.44874487167724	-9.008976225363249;-6.7943401747814995	0.7132328925477399;1.74294603054492	#	0.44874473142474525;1.676926768895255	#	#	-10.3466802744698;-8.0268938824502	#	#	#	#	#	#	#	#	0.4132717809343815;0.9929025482136185	#	#	#	#	-10.9814070132825;-8.5513645620975	0.3703941891671866;1.7024094891528136	-11.12178928507735;-7.877182644410251	-0.119209804865262;1.3548650712216879	#	#	#	#	home	0.01734152991583261	0.4444444444444444	1	12.7264	299851	299748	0.15	12.7264	4	9
-1.65565955299795;5.1397184747949645	#	#	-0.07304770285221501;0.5239954327922149	-6.56298988237095;-2.10893391544905	#	-4.9348873052603;-3.0147716463797	-0.04093299446595;0.85143489711795	#	0.02142142012324999;0.81695546423475	#	#	#	#	#	#	-7.186016083420901;-3.2657788111391004	#	#	-0.29350337043365005;0.9405726425716501	-6.5883704625784;-4.8620421797616	#	-7.0666163103318;-3.4890138500461996	-0.14003516348124;0.54318139232324	-6.8839986855807;-3.5341552086212	-0.12231677857981507;0.5991561932178151	-7.6149953449062;-3.9569891241137998	#	#	0.03629262124607002;1.08583619770139	-7.72198756782275;-4.01713232691725	#	-7.836935427822901;-3.607835603169699	#	-8.4749600466144;-4.6983579946056	#	-8.6450998494398;-5.1736905058096	#	#	#	-9.0031882738266;-5.429705727999799	#	-8.6683053002194;-4.7406478489606005	-0.3518397365067;0.8357215743867	-8.303911142414;-5.609684066156	#	-8.1262443840836;-6.0919983046764	-0.06218413531093503;0.677232326792935	-9.6330091576034;-5.3105421974966	#	#	#	#	#	#	-0.49747096960647996;0.8347942913784799	#	#	#	#	#	-0.25678455628927627;1.1926691548912762	#	#	#	-0.22017167201527288;0.9129655808992729	-10.219106337973;-7.464063951167001	-0.06962946275723703;1.089632071801237	#	#	#	-0.057461278361391366;1.0984977063653916	-10.4361972976775;-7.916043516623291	0.298163492672519;1.1048529872088506	-9.434221386837999;-7.771768256961999	#	-10.1697883427641;-7.8112986504559	#	#	-0.022507560596700005;0.65472239085243	bus	0.002757929721271342	0.3076923076923077	1	30.450906623999998	299879	299752	0.4625	30.450906623999998	4	13
-2.8534009997213;0.4385858989667253	#	-5.29022233203338;0.1444292447947204	#	-5.8155863406999;-1.7886316308800998	-0.17138475823949995;1.0734978909735	#	#	-6.655372868202001;-3.215372164678	#	-6.62532430114455;-2.8643166115354504	#	-5.82825907326175;-3.2303442669993103	0.20434670305885;1.06059782389915	-6.9958938087912;-2.4059637798888	#	#	0.004191645836409852;1.3679223338406001	-8.0939666092568;-3.1426266531632	-0.061046209603300094;1.0729695861313	#	#	#	#	#	#	-8.1607190133371;-4.299490224722899	0.43422453868738997;0.94335153979461	#	-0.05396738138309992;0.9555842345451	-7.951989266562549;-4.51657804317745	#	#	-0.08855961032944493;1.125911937669445	#	#	#	#	#	0.15057197180490994;0.8777322952150901	#	-0.054578823422080036;1.27574437956782	#	0.029309749955090003;1.10929437468057	#	#	#	#	-9.605050614753;-5.411612519127	#	#	#	#	0.40166950393106;0.93512437134494	-12.080896278056898;-7.276860529707054	#	-9.78453209170425;-5.75859305985575	#	-9.9902909020195;-7.367980770479201	#	#	-0.05355993029157491;0.9671821198355749	#	0.06575653003459503;1.464259724645405	#	#	#	#	-10.8288414371255;-7.7356889156945	0.11922266388161651;0.7429532441763835	#	#	-10.5995907296625;-9.0221947525775	#	#	0.26632423247376247;0.7159463164602375	#	-0.09759512656909602;0.8388709701710961	-10.9833087140131;-9.3858111235869	0.37636489000206697;0.983137750149835	tram	0.401877572016461	0.8333333333333334	1	29.240000000000002	299943	299753	0.425	29.240000000000002	5	6
