A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	0.05122281720187999;0.64876648882412	-5.8148239580363;-2.6559240031037006	#	-3.53274167804875;-2.473598276326643	#	#	#	#	0.056608844291780036;1.31244382152422	#	#	-6.467601896334;-3.809813915125999	#	#	#	#	#	-6.975862502244;-4.857500127134502	#	#	-0.18149838218319514;1.057955184751195	#	0.15177352569356994;1.02221646307043	-6.78473534887575;-4.4096131853042495	-0.08845252665789499;1.5312748399143206	#	#	#	#	#	#	#	#	-8.038266843801;-4.726085413299	-0.19694280673169018;0.9627631552340901	-8.7631260368476;-5.997581448192399	-0.49468559475807006;1.10017532713582	#	#	#	#	-9.289731231704401;-6.0743100094156	0.031539016439779965;0.91084507948222	#	-0.06230013159552017;0.9060637223706001	-9.2390299998322;-6.0508100571678	0.07245782050776;0.8158545394022401	-9.294031770427999;-5.591924777311999	#	#	#	-9.04050985929835;-6.37719634592165	#	#	#	#	#	-9.7387685497403;-8.066629856619699	#	#	#	-10.677335482276499;-8.8248069808035	0.21746991106095448;0.8344962117130456	-10.61579889064075;-8.185464766659251	#	#	#	#	-0.041392987484628496;1.1030145237706286	#	#	#	#	-10.315670297862798;-9.0920551222172	#	tram	1.0	1.0	1	53.25	4900	4329	0.3375	53.25	4	4
#	#	#	#	-5.6771775165608;-2.66432945061565	#	-4.5392874429477;-2.7430502136723005	0.07827608400565006;0.8306646984783499	-5.599900124115;-1.9141850846250001	#	#	#	-5.94717809722625;-3.2381769065937496	#	#	0.369630718853265;1.283626340264735	#	0.48318728690456;1.02560746341144	-8.24663833438875;-3.7984286917330996	#	-7.7736103944946;-3.1049536750155995	#	#	0.06039910082163996;0.85440753054036	#	#	#	0.22944622872012005;1.01777190785388	#	#	-6.3687597254822;-2.8042733773771005	#	#	#	#	0.19699988670334995;1.754254944446855	#	-0.21455489526924998;1.38348361153925	#	0.32426355192017997;1.9167101530074302	#	-0.09174789505986003;1.35197063973186	#	#	#	#	#	#	-8.867897319450599;-3.8021787787778005	#	#	0.007890768317059926;1.450614725741377	#	-0.011433340358539934;1.17761768154126	-8.092628652681;-5.482359949178	#	-7.625504962791021;-6.7995072414151	0.49129676801681;1.0548563503091901	-7.256173351187472;-5.9867063436232995	0.292430023663222;1.178078110542778	#	#	#	0.04635028978191991;1.25586656620208	#	#	-10.587472840389;-8.022433376811	0.20119747546983047;1.2669701765961696	-9.756518217454051;-7.237808307145951	#	-10.1528497418421;-7.3828275340179	0.01667155789821151;1.1347302480437884	-9.7112723182825;-8.1338763411975	#	-10.651925360454952;-7.701071054925051	0.15721095255830345;0.6428028032636965	-10.83314398176335;-8.295980827916651	#	#	-0.087994928340835;1.116045983622835	train	1.0	1.0	1	34.5	4711	4330	0.4375	34.5	2	2
-5.01655745253065;-2.354787675989	#	#	-0.207336317311695;1.0060094099656949	#	#	#	0.025305358934900157;1.0401551179911	-7.921664548431;-3.744520837009	#	#	0.5500987883024477;1.1313482094123402	#	#	-8.3748593437632;-5.6974001602368	#	#	#	#	0.06934579151214992;1.17000818148985	#	#	#	#	#	#	#	-1.0814500732716865;1.1344939909881901	#	#	#	#	#	#	-10.212886140234401;-5.2435988977996	-0.2750800829401651;0.9847642178461651	#	#	-10.672508232007;-5.738033855953	#	#	#	#	-0.11912087759026013;1.22678194142226	#	#	-10.0529347743408;-7.2312385996792	#	-9.7234607251904;-6.368710248689599	#	#	#	-9.994835758188248;-6.755492139211749	-0.06953242868078008;0.73925398320478	#	#	#	#	#	#	#	#	#	#	-11.334433629109;-8.618601889186749	#	#	#	-10.880946877256001;-9.31909209138905	-0.32703972613147747;0.5235019742704775	#	#	-11.875221935954999;-9.232017866245	#	-11.3774192858539;-8.800616934546099	#	#	#	-10.834040602056401;-8.5227674925036	-0.18749484795222002;0.40627875246822	library	1.0000000000000003e-05	0.1	1	41.307072	4341	4331	0.2875	41.307072	1	10
-5.077287947591;-1.6809694075882002	#	#	-1.1605201123194306;1.0060094099656949	-7.51982463908945;-3.6759133251705496	#	#	0.025305358934900157;1.0401551179911	-7.921664548431;-5.917692563170251	#	#	#	-8.159397017657;-5.510595853483	#	-9.200877248248801;-5.6974001602368	#	-7.2212671069926;-5.4937049192074	#	#	#	#	-0.04976814676792002;0.9271405014499201	#	#	-8.6780795563446;-5.2101665983754	-0.23436301867570503;1.0172083764706101	-8.588367162142001;-5.878732924518	#	-8.764779989228;-6.050354659432	-0.11683051473815997;0.82541766012816	#	#	-9.594868597564801;-5.0178926292552	#	#	#	#	#	#	#	#	-0.08218426957877001;0.72717309083477	-11.212218410726;-8.148795784131304	#	#	#	#	#	-9.7234607251904;-6.368710248689599	#	#	-0.009131174988130097;1.16791362992813	#	#	#	-0.07183667336568988;0.8024624041556899	-11.87761699087875;-7.23230272336125	#	#	#	#	#	#	#	#	-0.309069010852085;0.747245377458085	#	-0.23658379735080992;1.7375577804554774	#	#	-11.2276301897152;-8.765388227204799	-0.5578531246802021;0.730756891080802	#	#	-11.5647366939353;-8.4891984036647	#	-11.3403448661695;-8.8389164046305	#	-10.834040602056401;-8.5227674925036	-0.18749484795222002;0.40627875246822	library	0.07775999999999998	0.6	1	62.435392	4996	4331	0.3625	62.435392	6	10
#	#	-3.6323303140948004;-1.0281080529452	-0.08034552987424998;0.8826272695522499	#	0.33932179765065995;0.78747955136734	-5.4641176596225005;-3.9156372895575005	0.04363400232460002;0.9534993035474	-5.097430659164;-3.1317159714360003	#	-5.45665020485895;-2.6508190713410498	0.70256424086818;1.40931569915182	#	0.056608844291780036;1.31244382152422	-6.884684249599601;-3.6334838124604003	0.005360975086365016;1.264260604577635	-6.6143159387175;-4.9531984504625	0.17588033896580002;0.9507663054042	#	#	-6.8197690963349995;-5.159838055165	0.08101992388973;0.77612800050627	-6.975862502244;-4.350899421755999	0.020838296882319973;1.11029172370568	#	#	#	#	-7.4858687937982005;-5.0428859969818	0.43972838210501003;1.01180763113099	-7.81603635776305;-3.70701509057695	0.39747018399477996;1.06629094798922	#	#	-7.775399996971601;-3.8589237948884	#	#	#	#	#	-8.475469481536901;-4.6414190290831	0.18144535045018;1.10017532713582	-7.8792858829567995;-5.6349101965232	0.14652976271275997;0.77989579518924	-8.46728225531815;-5.30203930528185	-0.1964287685730849;1.075014615555085	#	0.031539016439779965;0.91084507948222	#	0.045383331743399924;0.9060637223706001	-8.6909408085944;-6.330476182492981	#	-8.48977551938;-5.84541338144	0.32593319469957993;0.89380450517242	#	0.05505150296586003;1.13751702751614	-9.04050985929835;-6.37719634592165	#	#	#	-9.9748509329576;-7.6837946447424	#	#	#	#	-0.17986559626429;1.1645345343122901	#	#	-11.1913612483921;-7.9214571543079	#	#	0.05261843949452799;0.962225509443472	#	#	-10.63706961146455;-9.016177809835451	-0.060606219739745504;0.1685929068735147	#	0.0023701621701279763;0.921494294155872	#	#	tram	0.03276800000000001	0.8	1	75.0	4332	4332	0.525	75.0	0	0
#	#	-3.6323303140948004;-1.0281080529452	-0.08034552987424998;0.8826272695522499	#	#	#	-0.12259138924494994;1.11972469511695	-5.097430659164;-3.1317159714360003	#	-5.45665020485895;-2.6508190713410498	0.70256424086818;1.40931569915182	#	0.056608844291780036;1.31244382152422	-6.884684249599601;-3.6334838124604003	0.005360975086365016;1.264260604577635	-6.6143159387175;-4.9531984504625	0.17588033896580002;0.9507663054042	#	#	-6.8197690963349995;-5.159838055165	0.08101992388973;0.77612800050627	-6.975862502244;-4.350899421755999	-0.8227544848247295;1.11029172370568	#	#	#	#	-7.4858687937982005;-5.0428859969818	0.43972838210501003;1.01180763113099	-7.81603635776305;-3.70701509057695	0.39747018399477996;1.06629094798922	#	#	-7.775399996971601;-3.8589237948884	#	#	#	#	#	-8.475469481536901;-4.6414190290831	0.18144535045018;1.10017532713582	-7.8792858829567995;-5.6349101965232	0.14652976271275997;0.77989579518924	-8.46728225531815;-5.30203930528185	0.16417146892198342;1.075014615555085	#	0.031539016439779965;0.91084507948222	#	0.045383331743399924;0.9060637223706001	-8.6909408085944;-6.330476182492981	#	-8.48977551938;-5.84541338144	0.32593319469957993;0.89380450517242	#	0.05505150296586003;1.13751702751614	-9.04050985929835;-6.37719634592165	#	#	#	-9.9748509329576;-7.6837946447424	#	#	#	-9.994872735179;-7.703808614361	#	#	#	-11.1913612483921;-7.9214571543079	#	#	0.05261843949452799;0.962225509443472	#	#	#	-0.060606219739745504;0.8206530648737456	#	0.0023701621701279763;0.921494294155872	#	#	tram	0.014458261438686257	0.42857142857142855	1	51.632	4957	4332	0.4875	51.632	3	7
#	-0.03490399036726799;0.709881954031456	#	#	#	-0.06844328714247999;0.76448132607642	#	-0.05184828212824999;0.73553515162225	#	#	#	0.061246914433599975;0.7343435413704	#	#	#	#	#	0.0011878145171599908;0.64046873682884	#	#	#	-0.12573891999131004;1.0202500711873101	#	0.78503367330976;0.8462311758356	-6.0262851084994;-4.1589473619006005	#	-5.0930428696799;0.2486227246328605	#	-6.63113380725985;-2.9507673361077003	#	#	#	#	#	#	#	-5.594795131777801;-3.7189074630822	-0.014008147356260048;0.7104359757302601	#	0.13484181769501996;0.7077560118969801	#	#	-7.5476470879878;-5.6149902468922	-0.08099949546248508;1.363866766124485	#	#	#	-0.18293888523075003;0.8162725500447501	#	#	-9.1891735337394;-4.4393764763006	#	-9.1580060021405;-4.794808474539501	#	#	#	#	#	#	-0.02592340138181204;1.014600202676744	#	#	-10.505232833688;-6.9600122772402	#	#	#	#	#	#	#	-10.732763480055;-8.534333156385001	-0.18374849338918547;1.5642857658340095	-10.5416319454225;-9.1347652631575	#	#	#	#	-0.317210698166352;0.9487527289083519	#	#	city_center	0.008825375108068294	0.6153846153846154	1	61.846680576000004	4333	4333	0.3	61.846680576000004	0	0
#	#	-4.60789380829043;-2.0687771036695697	-0.400359819333875;1.0440993798058749	#	#	#	-0.14048321981672304;0.73553515162225	-6.685131209873999;-2.2622731624859997	#	#	#	-5.70920247117925;-3.24100138638075	#	-6.0340915293692;-4.3128677685308	#	-5.4035706418281;-1.5954061690933998	#	#	#	-4.4706362129534005;-2.3842257858795994	#	#	#	-6.825367922084951;-2.22371418939505	-0.04565066949215507;0.7498195301821551	-5.0930428696799;0.2486227246328605	#	#	#	#	#	#	-0.04266202446814499;0.839077592572145	#	#	#	#	#	#	#	#	#	#	#	#	-8.487241753984001;-4.221887071356	#	-8.231961048989;-5.328811598171001	#	#	#	#	#	-9.324649215076;-4.7633566241439995	#	-8.7782792941094;-2.1013915204395586	0.010411336141440075;1.0122950379945599	#	#	#	-0.3334417635049324;0.7893744916349325	#	#	#	#	#	#	#	#	#	#	#	-0.008742511024666;1.597174457960295	#	#	#	#	#	#	city_center	0.3276800000000001	0.8	1	51.0	4733	4333	0.2375	51.0	4	5
#	#	#	#	#	#	#	#	-6.57753223717725;-3.9361031255427505	-0.12991142751999996;1.115272293698	#	0.33624008300121;1.16078345099879	-8.437899197504217;-5.2373380710502495	#	#	-0.220813264944635;1.038086364546635	-6.8086784672638;-4.2837798851162	#	#	#	-6.7997736755656;-4.542267459574401	-1.0686885510459851;1.10467629507212	-8.200156319787899;-5.640817316312099	#	#	#	#	#	#	-0.146996594367715;1.013987763949715	#	#	#	#	#	-0.21529960666466014;0.8245718796986601	-11.17313436831538;-4.4367614708198	#	#	0.25330556293113105;0.68605946523225	-9.0124506670785;-4.9269870702015	-0.37448793605786;1.06923059873386	-9.448045689473199;-5.415237984886	#	#	-0.019593320477444998;0.694505018553445	#	0.14439533555672318;0.5551776966994051	#	-0.18444083945828;0.7316543747274401	-9.0720715588602;-5.2331944850398	#	#	#	#	-0.22826853261057992;0.68766383431658	#	#	#	0.007002337072017972;0.567310310403982	#	-0.3812817852571904;1.8781262850860698	#	#	#	#	-9.191819318037501;-7.054286431722501	-0.1598607172114615;0.7563298504234615	#	#	#	-0.7186679122842674;0.9779846828714869	#	#	#	#	#	#	-11.5215003400439;-10.059959991356099	#	beach	0.28462802079628785	0.7777777777777778	1	55.17792000000001	4965	4334	0.3375	55.17792000000001	7	9
#	#	#	#	-5.5900827660069;-2.7834173621930995	#	#	#	#	#	-6.479921754911199;-4.5695686427288	-0.05888851041340004;0.6142081165234	#	#	-6.4989852295332;-4.337657256241199	-0.29482223677866004;0.87785139069266	#	-0.32642845494804;1.08773843380204	#	0.01763442856112496;0.8630837110737767	-7.4185572639734;-4.0322979399865995	0.02760247142153996;0.57929507928543	#	0.017451311903839972;0.62680661843216	-7.51514330250265;-4.64744604879735	#	#	0.042206856423320005;0.8139857902863901	#	#	-7.912653687792001;-5.218213512588	-0.13839315927116003;0.64461651564916	#	#	-6.308297891140622;-4.6172131549824	#	-8.5890697576398;-4.628862457060199	-0.23899636505467003;0.8902841797566701	#	#	#	-0.27410693178508005;0.77587018442708	#	-0.3114344846594751;0.678438807698355	#	0.01893714603961999;0.78528658304838	#	#	#	#	-9.0889584145212;-5.3573241162548	-0.46899306362512005;0.9352007387311201	#	#	-10.832484916149;-7.299317928079	#	#	#	#	#	-9.300310128557;-7.738226295683	0.2984565413943829;0.7531976433108599	#	0.04041351162249246;0.6262729580135076	-11.182322680531499;-5.755092035429111	0.058931179490043006;0.85396028293188	#	0.08711341097881953;0.8911173784951805	#	#	#	-0.3393660749364064;1.0060943826964064	#	-0.02049793678936951;0.8612586702433696	#	-0.2815632286164176;0.8874541897484176	#	#	#	0.32948900693733496;0.7748192072526651	train	0.014458261438686257	0.42857142857142855	1	43.48095549439999	4967	4335	0.4125	43.48095549439999	6	14
-3.5582102937113;-0.01895994062869999	0.07122431766548798;0.560056864352512	#	#	#	-0.043169187621899974;0.7037604019059001	#	#	#	-0.17673410632975;0.7571536845837501	#	-0.19019975819718;1.0130710926295647	#	-0.08582010145013996;0.7133476113341399	#	-0.00976088020181004;0.6455567351498099	#	#	-5.824317292581199;-3.90858021413075	#	-6.5195428371772;-3.2620512751005997	#	-5.7032381812708;-3.8657640249292	#	-6.226739411025551;-3.49242342493445	0.6724176186690307;0.955908314604855	#	#	#	#	#	#	-7.4325413152081;-2.6536399365318997	#	-5.4111226520236;-3.5927587010564004	#	#	-0.21827003497528003;0.42800677885235305	#	#	#	#	-7.3572152132978;-3.6179368260644003	-0.40387559628593006;1.0607833538159301	#	#	#	#	-6.9737916760084;-4.2641855219116	#	#	#	#	#	#	#	#	0.11610733940590001;0.7422846530641	#	-0.28753412215915;1.06804968428915	#	-0.19662931756809077;1.3140689166200907	#	#	#	#	#	#	#	#	-11.975743363585677;-8.8288751658454	-0.6781769595797775;0.9131298138424869	#	#	-11.117168514158049;-8.24943686512195	#	#	#	#	-0.09602493618407004;0.99255999792007	grocery_store	0.02568072160409354	0.7571428571428571	1	62.775999999999996	4337	4337	0.3125	62.775999999999996	0	0
#	#	#	#	#	#	#	-0.0666571902955499;0.9656899783995498	#	#	#	#	-10.06471629209825;-5.910914466461749	#	-8.85105802769;-7.257332323209999	#	#	#	#	#	#	#	#	#	#	#	-9.632023865639901;-7.3965756196001005	#	#	#	#	#	-10.1982214576482;-6.025096310071801	#	#	0.06045583524930498;0.6403841641826951	#	#	#	#	#	0.24698972509211997;0.8594763762158799	-11.062168570427001;-7.009823581033	#	-11.20484083037775;-7.006049161962251	#	-10.8216256630656;-7.4749627582344	#	-10.689964556359;-7.786815105541001	#	-11.683438548756001;-7.128838630664	-0.06201857912632003;0.92917704606632	-10.5109275797;-7.866565441760001	-0.012116710214859994;0.65900392943486	#	#	#	-0.017896932265099974;0.6082803813930999	#	#	-11.7047809557555;-9.3616552064445	#	#	#	#	#	#	-0.23635252054575356;0.5302559135977536	#	#	#	-0.41365803420058256;0.6286000667825825	#	-0.5108390647739841;0.6898507831003841	#	-0.5598473429119241;0.735064258969124	#	-0.1206496780011;0.3128994408601	-10.290785400189;-9.271106087150999	-0.049804290253875005;0.362538487815875	metro_station	0.0009765625	0.25	1	108.75	4462	4338	0.3	108.75	1	4
-5.19437792950125;-1.79125258999875	0.022951262933280037;0.59804837668272	-5.49904414141405;-1.2671829670459496	#	#	#	#	#	-5.796499713594001;-1.3736416662060003	0.22054306784100003;1.0506655486529999	#	0.0009363135071399631;1.11154574795286	#	-0.21147032810989996;1.1204758598639	#	0.22334710896223497;1.033871527949765	-5.738879409624;-3.0810914284159994	0.3848832441904169;0.9496899726133201	#	#	#	#	#	#	#	#	#	-0.18270917596131997;0.99977934273932	#	0.13915337333633504;0.795361923689665	#	#	#	#	#	-0.05823642738806506;0.801657301720065	#	-0.18616099310923012;1.0283482720652302	-8.51782780634;-3.7861400484799996	#	#	#	#	#	-8.380483936253599;-4.763063421926399	#	-7.0314491820136;-4.9972031026064	0.038943403489289985;0.87828100912071	-7.7106727944966;-5.581696530563399	-0.08602377785252013;1.870612072386768	-8.8883317729002;-5.049454699079801	0.1000028523564;0.9259992066836	-8.383687829865499;-5.342671371234499	#	#	#	#	#	-9.195255680626;-6.985935307274	-0.24080429143064203;0.861737204480642	-8.986356192406335;-5.9475587204775	#	#	#	#	#	-10.5359677411;-7.68592389268	#	#	#	#	#	-11.0578322023625;-8.286731161537501	#	-11.194862602072499;-9.1167961897275	#	#	#	-11.3527679871996;-9.585323844600401	#	cafe/restaurant	0.010240000000000003	0.4	1	53.512062005126445	4977	4340	0.375	1153.182653148546	26	65
-6.5814698964718;-1.6809694075882002	#	#	#	-7.51982463908945;-3.6759133251705496	#	#	#	-7.94483583488975;-5.917692563170251	#	#	0.27788733494663;1.1313482094123402	-8.159397017657;-5.510595853483	0.3785333184589101;0.89228399096309	-8.3748593437632;-5.6974001602368	#	#	#	-8.4515276163169;-6.6635437432831	#	-8.2894123106124;-5.9399982789173995	#	-8.817399950754501;-5.8643164852055	#	#	-0.20374588349461004;1.0172083764706101	-8.588367162142001;-5.878732924518	0.32974486020581006;1.0030573997704686	#	#	#	0.32099246701793993;1.02243863413406	#	#	-9.7195717001804;-5.2435988977996	#	#	-0.7034402259225994;0.82862796480433	#	#	#	#	#	-0.11912087759026013;1.22678194142226	#	0.29057683874664997;0.81308781852535	-10.0529347743408;-7.2312385996792	0.253438718478105;1.209161612477399	-9.7234607251904;-6.368710248689599	-0.24130321232280016;1.39524804776352	#	-0.009131174988130097;1.16791362992813	-9.994835758188248;-6.755492139211749	#	#	#	#	#	#	#	#	#	#	#	-11.334433629109;-9.043369508291	#	#	-0.23658379735080992;0.8852822038348099	-11.219171497410949;-9.31909209138905	-0.32703972613147747;0.5235019742704775	#	#	-12.170493895785;-9.232017866245	#	#	#	#	-0.32354513620932007;0.63026292528532	-10.834040602056401;-8.5227674925036	-0.18749484795222002;0.40627875246822	library	0.15359020233154297	0.6875	1	72.77345892352	4996	4341	0.4	72.77345892352	11	16
#	-0.08311165319728803;0.8657985844892879	-8.625653158014721;-4.9797419924052795	0.06400782160205004;0.64179150125795	-8.743299921317501;-5.6925766563025	0.14735893520140003;0.6453119948866	-9.767875476279698;-5.4940696549003	#	#	#	-9.842790991591;-6.260878906249	#	-9.924862314641;-6.794460938798999	0.30986861991316006;1.29931435955084	-10.919709851459999;-6.138532738019999	0.36847545778135504;1.5928846864646449	-9.6684985268685;-7.342934043311499	0.61266027132032;1.40691838691968	#	0.3895095411635999;2.0923908898555457	#	#	-9.8700736004477;-6.1295012107523	0.8459452258726399;2.10158646356736	#	0.7241674751107499;1.64913282356925	#	0.77573050116194;1.20274024402606	#	0.44726351322949;1.55777029075051	#	#	#	#	#	0.73586220444817;1.25579794762983	-10.8128747621858;-7.547440672234199	0.6978526954083;1.3370680981317	#	#	-10.140807655647;-8.255209072472999	0.68125549298113;1.7093580859388702	-9.857569853472599;-8.1742880886474	#	#	0.72126123272272;1.8359513229172801	#	#	#	#	#	0.7162451416409499;2.4449770574326206	-11.6544225705175;-7.026788829122499	#	#	#	#	0.69264222988978;1.2353292350602199	-10.633108041307;-8.976117761293	#	-11.2486344369192;-8.749300304320801	0.061004229985452185;1.5308727821685477	#	0.4547761428301025;1.2674198910498975	#	#	-11.833542998534499;-8.6509940344655	#	-11.45065412166415;-9.19707157033585	#	-11.035885395274398;-9.6288899881256	0.16802006583132206;1.153427724942678	#	0.0005469205129270405;1.088672095149073	#	#	-11.471053727938651;-9.72005380486135	-0.13618332818176804;0.8523086628217681	#	-0.05091805118300996;0.57584297148301	home	0.1	1.0	1	1.5	4342	4342	0.5125	1.5	0	0
#	-0.08311165319728803;0.8657985844892879	-8.625653158014721;-4.9797419924052795	0.06400782160205004;0.64179150125795	-8.743299921317501;-5.6925766563025	0.14735893520140003;0.6453119948866	-9.767875476279698;-5.4940696549003	#	#	#	-9.842790991591;-6.260878906249	0.5475713384112499;0.96825673024675	-9.924862314641;-6.794460938798999	0.30986861991316006;1.29931435955084	-10.919709851459999;-6.138532738019999	0.36847545778135504;1.5928846864646449	-9.6684985268685;-7.342934043311499	0.61266027132032;1.40691838691968	#	0.3895095411635999;1.4568185253844002	#	#	-9.8700736004477;-6.1295012107523	0.8459452258726399;2.10158646356736	#	0.7241674751107499;1.64913282356925	#	0.77573050116194;1.20274024402606	-10.4349629106676;-7.1776525149124	0.44726351322949;1.55777029075051	#	#	-11.1319707412048;-6.554994772895199	#	#	0.73586220444817;1.25579794762983	-10.8128747621858;-7.547440672234199	0.6978526954083;1.3370680981317	#	#	-10.140807655647;-8.255209072472999	0.68125549298113;1.7093580859388702	-9.857569853472599;-8.1742880886474	#	#	0.72126123272272;1.8359513229172801	#	#	-10.7234800245892;-7.755816141530801	#	#	0.7162451416409499;1.6454910402590501	-11.6544225705175;-7.026788829122499	#	#	#	#	0.69264222988978;1.2353292350602199	-10.633108041307;-8.976117761293	#	-11.2486344369192;-8.749300304320801	0.061004229985452185;1.5308727821685477	#	0.4547761428301025;1.2674198910498975	#	#	-11.833542998534499;-8.6509940344655	#	-11.45065412166415;-9.19707157033585	0.5697054270090125;1.0422285938989875	-11.035885395274398;-9.6288899881256	0.16802006583132206;1.153427724942678	#	0.0005469205129270405;1.088672095149073	#	#	-11.471053727938651;-9.72005380486135	-0.13618332818176804;0.8523086628217681	#	-0.05091805118300996;0.57584297148301	home	0.1	1.0	1	1.5	4342	4342	0.575	1.5	0	0
