A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	-0.180319799348985;0.763393544088985	#	#	#	#	#	-0.23989591147549993;0.7977571895394999	-7.454101798391649;-3.06438923760965	-0.1684269066165;0.6729438770545	#	-0.3296585875865399;1.02914549263354	-8.0650004014676;-6.260597981510998	-0.16619417717574503;0.3117360983541509	#	#	#	#	#	#	#	-0.21436227843256006;0.7642992744765601	-8.3393721555588;-4.604696662361199	#	-8.2388560523762;-4.5808498315838	#	-8.3829684077382;-6.90663844097405	#	#	#	-9.0808007811828;-5.849994215317199	#	#	0.062411749557754914;0.842315364330245	#	#	#	#	#	-0.16256982582071;0.95303086015471	#	#	#	#	-11.856510922381396;-6.242019206827201	#	#	#	-9.9822784637198;-6.9432648413066005	#	#	#	#	#	#	-0.05694263254852999;1.17644329251844	#	0.25996438216134;0.80219790474066	#	#	#	0.45127056888260375;1.1322873673682752	#	#	#	#	#	#	-11.653752521475399;-8.502335258275199	-0.0751881908761855;1.1558935816529643	-10.7521468364625;-8.0118224723075	0.03974565719103795;0.8400684892261105	-11.29993292433185;-8.26595596230815	#	#	0.11424464514791999;0.89463305909808	-10.4958315045604;-8.8643446036996	-0.13780991369635504;1.4944436514592336	car	0.1	1.0	1	58.93441242169737	29747	29747	0.3375	58.93441242169737	0	0
-2.6288747826323;0.9103755704503	#	#	#	#	-0.023397352530539983;0.59074475441454	#	#	-6.21971491103625;-2.84114279150375	0.158514992472625;0.540985866476	#	-0.20874147157089;0.7840760531608899	#	#	#	-0.16619417717574503;0.3117360983541509	#	-0.8464892608490466;0.9184257321256799	#	-0.019030089480449985;0.68139143141445	-7.3921775892628006;-2.945190672005399	#	-7.849171039247;-0.43125395153142687	#	#	-0.30659986115210003;0.8033585569981	#	#	#	-0.3475482944403294;0.715449688756955	#	#	#	#	#	#	-8.9520711477326;-4.8529092050274	0.07266258426325001;0.60534208653275	-8.228135758492;-5.659505261368	-0.23378692729061018;1.0222172676906103	#	-0.13188318485829004;0.93996845460829	-9.287867919992399;-5.374474922219999	#	#	#	-11.856510922381396;-7.674640781133999	#	#	#	-9.9822784637198;-7.3145842259802	-0.2106793521072301;0.9576869538669501	-10.3361011535855;-7.295084694954499	-0.26432509319753994;0.95745863539554	#	#	#	#	#	#	#	0.04677499354342507;1.0675170436705748	#	#	#	#	#	#	#	#	#	-0.13914719865540648;1.2063132589774064	#	0.03974565719103795;0.8400684892261105	#	#	#	#	#	#	car	0.18593443208187066	0.7142857142857143	1	56.984	29976	29747	0.325	56.984	5	7
#	#	#	#	#	#	#	#	-8.320566104993377;-5.1473676767092496	-0.163972306257125;0.821798139707125	#	#	#	#	#	0.10994178108014;1.008857104988695	-9.3227119565379;-7.395815670162099	-0.34323871924416;0.95469527454016	#	#	#	#	-9.2436814554852;-7.1437109910948005	-0.2072379898968401;1.02993793547884	-10.381099470320748;-6.046208272859249	#	#	#	#	#	-10.8890864909936;-4.796280684443996	-0.09915041945722006;0.5696703445372201	#	#	#	#	#	#	#	0.04784101447263994;1.4321179925440202	#	#	#	#	-11.60195031126125;-6.757190693858751	#	#	#	#	#	#	#	#	#	#	#	#	#	-12.4404389801506;-8.3531962894494	#	-10.9791396220454;-9.625333633554598	#	#	-0.3725670007802772;0.6281176427276376	#	-0.046546536860162024;0.8369164060901619	#	-0.24873573777603453;0.6683970479327646	#	#	#	#	#	#	#	#	#	#	#	-0.52818778356784;0.65935941727304	office	0.010240000000000003	0.4	1	48.452287999999996	29983	29748	0.225	48.452287999999996	4	10
#	-0.013200585499247991;0.504386816875248	-9.0825062130459;-4.5251172560340995	#	-8.97829580326125;-4.40221090573875	-0.19603795138983998;0.6670806853978399	-9.0533091825315;-5.6466523683885	-0.37635802318694994;0.86595806117495	-9.6531150692705;-6.3359715337295	-0.008176389602375045;0.597121252656375	#	#	#	-0.3064326654585399;0.8732911010325399	-10.4628158057664;-6.701623143193601	#	#	#	#	-0.01407207344932504;0.602965933053325	-10.425066694523;-7.437190820417	-0.20544858440192004;0.77146006381592	-11.1628827980048;-6.700445561175199	#	-10.258476049742;-7.5908506974579995	#	-10.029748032879901;-7.7942997868401	#	#	-0.062466959340929995;0.5769157307469299	-10.16659705517185;-7.67423989310815	-0.042366952390860024;0.49595219911686	#	-0.2647954423950051;0.6834905608370051	-10.164709281210001;-6.667855529350001	-0.29610457295197506;0.603784213323975	-10.3704724409146;-7.660856919465399	-0.5060912097661301;0.92148985631613	#	-0.17278777254555008;0.59844287349555	#	-0.11933728472629995;0.5368984129062999	-10.6298900356044;-8.2608268110356	-0.16042575237202;0.5521110341640201	#	-0.40890811468115007;0.8102841714691501	-11.7264653773108;-7.2642481708692	#	-10.4012971187754;-8.6594074482846	-0.39400758179072004;0.85397898461872	-11.5112788761202;-7.672401802299801	#	#	-0.38640709598402007;0.8697930756680201	#	-0.32325676876169485;0.7383921110856949	#	-0.35955658583447;0.7049448473844699	-10.5745070373801;-8.9727497666999	#	-10.740392963582801;-9.0741702085172	-0.5020794481942898;0.7228110119582898	#	-0.5493031060177426;0.7547066294977426	#	-0.17623845043421604;0.361521601796416	-11.765953245355501;-8.2983998964445	#	-10.8174134464761;-9.3150250789239	-0.4664059910677709;0.6298477561169709	#	#	-10.93733529127;-9.06151304825	#	#	#	-11.27262240019255;-9.021336784807449	#	#	-0.317445993327065;0.4577584294440651	home	0.0003200000000000001	0.2	1	33.8	29749	29749	0.5875	33.8	1	5
#	#	#	#	-4.301122454333342;-1.1564923076294997	#	-6.2122425068805995;-2.3720111891194	#	-6.1993237785919995;-2.7593230750679996	#	#	-0.058351167047789976;0.76619220094979	#	-0.22675329398120997;0.3527470242180838	-6.078295893546;-2.692459304191879	0.02689356623516498;1.3273414741944363	#	-0.08447237386872003;0.67104144340872	#	#	-6.5560791111886;-4.6305591034314	0.013816090457279995;0.61499064320672	#	-0.03584861945968004;0.59197199938768	#	-0.2095480244528551;0.955908314604855	#	#	#	-0.043941806118570015;0.99926153034057	#	#	#	-0.11731334450865505;0.9973386242026551	#	-0.7977073487918835;1.358019924371577	-6.372142751795;-4.635209725225	#	#	-1.2896158696031559;1.0259091594881502	#	-0.9225286958502433;1.03291249531782	-11.168513113380273;-3.7650011568402	#	#	0.05235928429100506;0.5922872967289949	#	-0.266942304164565;0.992064104282565	-7.8003392811506;-5.0822289256608	-0.06389745448796008;0.89805614512932	#	0.6630800021625038;1.04004767272394	-8.83658284643675;-5.46502112056325	#	-7.3929028298954;-2.8964260365875343	#	#	0.11610733940590001;0.7422846530641	#	-0.042402827334778015;0.8432452595447779	#	#	#	-0.014210681403702463;0.5104075967913775	#	#	#	#	#	#	#	#	#	#	-10.6605912917525;-8.4073170994375	0.01365330624527894;0.697078873904721	-10.89721720758475;-9.64650297681525	#	#	-0.10092241324482504;0.476357476052825	grocery_store	0.021720617794361206	0.7368421052631579	1	28.777615453664474	29750	29750	0.4125	28.777615453664474	0	0
#	#	#	#	-4.301122454333342;-1.1564923076294997	-0.25629845705188;0.8060014036098799	-6.2122425068805995;-2.3720111891194	#	-6.1993237785919995;-2.7593230750679996	#	#	-0.058351167047789976;0.76619220094979	#	-0.22675329398120997;0.3527470242180838	-6.078295893546;-2.692459304191879	0.02689356623516498;1.3273414741944363	#	-0.08447237386872003;0.67104144340872	#	#	-6.5560791111886;-4.6305591034314	0.013816090457279995;0.61499064320672	#	-0.03584861945968004;0.59197199938768	#	-0.2095480244528551;1.0966273404434785	#	#	#	-0.043941806118570015;0.99926153034057	#	#	#	-0.11731334450865505;0.9973386242026551	#	-1.5059925381389545;1.358019924371577	-6.372142751795;-4.635209725225	#	#	-1.2896158696031559;1.0259091594881502	#	-0.9225286958502433;1.03291249531782	-11.168513113380273;-3.7650011568402	-0.31058464371648503;1.134281617870485	#	0.05235928429100506;0.5922872967289949	#	-0.266942304164565;0.992064104282565	-7.8003392811506;-5.0822289256608	-0.06389745448796008;0.89805614512932	#	-0.3228463119159401;1.04004767272394	-8.83658284643675;-5.46502112056325	#	-7.3929028298954;-2.8964260365875343	#	#	0.11610733940590001;0.7422846530641	#	-0.042402827334778015;0.8432452595447779	#	#	#	-0.014210681403702463;0.5104075967913775	#	#	-10.3094548995255;-7.7919161667545	#	-10.386496914457451;-8.04453857680255	#	#	#	#	#	-10.6605912917525;-8.4073170994375	0.01365330624527894;0.697078873904721	-10.89721720758475;-9.64650297681525	#	#	-0.10092241324482504;0.476357476052825	grocery_store	0.10979242280002384	0.6428571428571429	1	42.153676902399994	29977	29750	0.4625	42.153676902399994	9	14
#	0.23080088670007753;1.047560616130136	-6.61941491029228;-3.1194015593020903	-0.11428519527865999;0.8978454928501649	-6.9282848093463;-4.3656772667337	0.33583022834422;0.99099008563198	-6.178256596149399;-4.9308777587123	#	-8.108362893301;-3.931219181879	#	#	0.33624008300121;1.16078345099879	#	-0.005865850830819974;0.93616039159182	#	#	#	#	-8.102699762311449;-5.83333561576855	#	#	#	#	#	#	0.030562454458354982;0.9732700586208551	#	#	-7.59242309241025;-4.53869459638975	#	-8.675613195738896;-5.059094824498651	#	#	#	-9.3964585758616;-3.456650704728	-0.21529960666466014;0.8245718796986601	#	#	#	#	#	#	-7.659347934729;-3.3431328468172232	#	#	-0.3451964446537;0.72685183701535	-7.4817744281732;-4.3975948884268	#	#	#	#	-0.18416286177976005;1.13743130514376	#	-0.3268350240341801;0.5855127981271601	-8.8549743312112;-4.033036449368801	-0.4151350115003749;1.1461133412163749	#	#	#	-0.19607237819925205;0.9968413714752521	#	#	#	0.13200902976749246;0.7178684761585075	#	#	#	0.10524291455066251;0.5726870817113375	#	#	#	-0.14173598241356744;0.7110206456635675	-10.2297021820975;-7.202807199042501	-0.08253300991474;0.977305251749332	#	#	#	#	#	#	beach	0.004115226337448558	0.3333333333333333	1	30.666666666666668	29869	29751	0.35	30.666666666666668	1	3
-6.028798863195725;-4.054986166284275	#	#	-0.17744997478337;0.93959847255137	-7.978140282411747;-4.3656772667337	#	#	#	#	-0.259200167825125;1.076526333457875	-6.3473080826455;-4.5563520399745	#	#	0.06088146806618;1.00574559141246	#	#	#	#	#	#	#	0.12182100963753997;0.61027533374646	#	#	#	0.05531883432078999;0.766071940253475	-6.906710977825901;-3.3164456129741	0.03794639373580999;0.84269552451819	#	#	#	#	-7.8469373800960005;-3.808429172764	#	#	#	-6.256127344410877;-5.234535971730799	#	#	#	#	#	-8.992173594993199;-5.0021723746668	#	#	#	#	#	-8.661308062418799;-4.021351397970999	-0.18444083945828;0.670531565558207	-7.6988084276284;-5.8769684603916	-0.19448781620885014;1.14775625957285	-9.5082549133705;-4.631763735179001	#	#	#	#	-0.38389521721416997;0.88933198722417	#	#	#	#	#	-0.14528167263976755;0.5917673083037676	#	-0.38653997140346397;1.072839177382837	#	#	#	#	#	#	#	-0.02345193006622104;1.214759475554221	-11.76295696707735;-7.12592433518885	#	#	#	#	-0.00936685968203499;0.9368411500417251	beach	1.0	1.0	1	28.0	29760	29751	0.3	28.0	1	1
#	-0.048160634654004;0.713843041064004	#	#	#	#	#	#	-8.2390877524495;-6.6419445686705	#	-8.756535354529051;-5.91270011395675	0.07861488390175997;0.81902117353224	#	0.09543563640487002;0.83751994113313	#	#	-9.6937999231213;-5.507783852718699	-0.26961786572612007;1.06706042638012	#	#	#	-0.14843636345678995;0.6687852941869801	#	#	-8.80989778510715;-6.60910686947285	#	#	#	#	#	-8.857013158482;-6.162572983277999	0.1453181114911799;0.6699974998177001	#	-0.22394340128848006;0.9738915501624801	#	#	#	#	#	#	#	#	-9.6793048999316;-7.6843042897684	#	-10.45662803256595;-7.906367878995788	#	#	#	-10.587160303137;-8.329155174722999	0.08029444462528001;1.4535897067266002	#	#	#	-0.12000273404470002;0.8200072131218601	-11.5171290842432;-6.294330812759875	#	#	#	#	0.19613451334912002;0.91911254345488	#	-0.5460191300613759;0.5391305425109594	#	#	-11.600544354918751;-8.21601781280125	-0.513227388494102;0.31114332639902276	#	#	#	#	#	-0.339600576569566;0.3903157006619495	#	-0.29335486669002153;0.43831550935842156	#	#	#	#	#	#	library	0.004115226337448558	0.3333333333333333	1	47.44	29918	29752	0.3	47.44	2	6
-2.6288747826323;-1.70207148896935	#	#	#	-6.0657044221751;-2.97111112475406	#	-8.3486833684336;-1.7404761137868001	#	-7.42308246843325;-4.29022468486675	-0.14482530002337501;0.7977571895394999	#	#	#	#	#	#	-7.7633056510958;-3.426069010075399	-0.8464892608490466;0.9184257321256799	-8.1471851435095;-2.45145521559385	-0.03149906295632504;0.78732193482065	#	#	#	#	#	#	#	#	#	#	-9.75484231948245;-6.45415310485755	#	#	#	#	#	#	#	-9.466436483025;-7.776547998074999	-0.14449444528334005;1.13354491101334	-9.8126157547501;-5.4757390134499	-0.13188318485829004;1.02719821373244	#	#	-10.3234759294584;-6.1892810559416	0.03968477333487502;0.990441871662925	-11.856510922381396;-6.516375226029199	#	#	#	#	#	-10.28721518494375;-6.65121724527625	#	-11.2881230354742;-7.443604994545801	0.12597593597008505;1.1043582370059148	#	#	#	#	-10.175089539660199;-8.1240576811509	-0.18310829818154783;1.286760254001548	-9.7467341767351;-8.2903553149849	-0.11669522751640493;1.1322873673682752	#	0.11294825352847898;0.938794048025521	-10.593711631736001;-8.726333693371501	#	#	-0.20086016099696752;1.2578980888779625	-10.4520526817009;-9.2649003069191	#	#	-0.030665183525480533;0.9636560967454806	-11.3690788890132;-8.3514989789523	#	#	#	#	#	car	0.0	0.0	1	22.0	29753	29753	0.375	22.0	0	1
-3.4716966655106503;0.9103755704503	#	#	#	#	#	#	0.35784373011225;0.9702530674737501	#	-0.07690265735650004;1.0991041904605	-6.28317368194745;-2.8803572008725498	-0.15970405832759998;0.8499408820776	#	-0.3296585875865399;0.9531519652605699	#	#	#	-0.22282094501995997;0.9184257321256799	#	#	#	#	-7.849171039247;-0.43125395153142687	#	#	-0.11815454108840007;0.6218177376784001	-7.8338096223147;-3.1830867536935	#	#	#	#	#	#	#	-8.9774147932202;-4.1448601989846	0.04201261493312494;0.541950829530875	-9.054561755792;-6.970242123907999	-0.4107455477533001;1.0807570586013	#	#	#	#	#	#	#	-0.141665251190925;0.475110589817125	-8.7483332165268;-7.674640781133999	-0.07546433490756499;1.183542073539565	-9.3896360250674;-8.143090034919803	#	-10.277282161803207;-5.9412600708088	#	#	#	#	0.405826282122985;0.967875689101015	#	#	#	-0.11888127830686201;1.164404725130862	#	#	#	#	#	#	#	0.26989456262816797;0.9668352796675399	#	#	-10.6059428043578;-9.1110101842622	-0.13914719865540648;1.2063132589774064	#	#	#	#	#	#	#	#	car	0.1	1.0	1	35.5	29753	29753	0.3	35.5	0	0
-4.861139908041849;-0.7740104825489622	0.22175138930556398;0.609941941086436	#	#	#	#	#	#	#	0.08602592822287508;0.9334426273851251	#	-0.28400900623212005;1.3328368065759468	#	#	#	#	#	#	-5.540733431719;-1.60675467272335	0.11118701898167499;0.819654045456325	-4.5871879742464;-1.5329148584935997	#	#	0.2834830693487999;0.9297690005152	-3.97859171230585;-2.4032165355909	#	#	#	#	-0.27128245679530494;0.70325834002475	#	#	#	#	#	0.2130667681091699;0.73300251129083	-5.8536520888890005;-3.4219458516910004	#	#	#	#	0.015716284971920014;1.0656934011840802	#	-0.26586614497537503;1.2185854936413751	#	#	#	#	-6.959730315898001;-4.379153026282	-0.06290820766068012;0.75948065074432	#	#	-7.3056992203767495;-3.90920876380075	#	#	#	-8.63907049758285;-5.356381748537149	#	#	#	#	-0.18964344385819057;1.3125327876864206	-10.130909197787599;-4.973167197329	#	#	0.20367210175963313;1.3752207869763668	#	#	#	-0.16664355315257157;1.108868727658173	#	-0.4043027216397805;1.1699933725609795	#	#	#	#	#	-0.011852446530184024;0.699168108402184	#	-0.06539507625530494;0.907733879989305	city_center	1.0	1.0	1	65.25	29998	29754	0.3125	65.25	4	4
-5.19437792950125;-2.178082166911772	-0.013909584641455974;0.589942384795456	#	#	#	#	#	-0.004581266546150042;0.87075376167995	#	0.010645289396875035;1.1027839125735275	#	#	-4.9398376232259995;-3.0134367765539998	#	-4.9174520298596;-3.2599772972004	#	-7.2282763776674;-2.3113686124325996	#	#	0.16657778440025;0.6668788707537501	#	0.40616035580482995;0.91340138468717	#	0.023296837559079964;0.8605585686938	#	0.005047941119674937;0.837516754732325	#	#	#	0.13915337333633504;1.063437601108775	-6.43232783412295;-2.4580285756970506	#	#	-0.0283394220566201;0.7656371754157401	-6.8047574357384;-3.7275261341016	#	#	-0.25269772353039993;1.0257330819164	#	#	#	0.22423746594275;0.77110054730325	-6.783816662345799;-4.2277221305742	0.0007187260202999868;1.1882800369136999	#	#	-6.620237384351199;-2.8662993786791997	#	-7.3995493296140005;-2.883539072786	0.09859385979891994;0.8947232211290801	#	#	-8.60058365246825;-3.1644892594525	#	-7.7338527944324005;-4.6061093035076	#	-8.3461541870201;-4.7537778201399	#	#	0.36358469480112;1.08656272490688	-8.4690456847324;-5.5531558633676	#	#	#	-10.243412718119629;-6.200023981537999	#	#	0.16624413105824642;0.9328525652017535	#	0.2486607903540175;0.9101932239999826	-10.3084121091283;-8.1539503919317	0.3057964050058295;1.209748823268296	#	#	#	#	#	#	-11.709883496911;-9.330631766488999	#	cafe/restaurant	0.401877572016461	0.8333333333333334	1	47.480000000000004	29996	29755	0.4125	47.480000000000004	5	6
-3.0854403985997503;1.6789350767037505	-0.025734206868419984;0.90879860297442	-2.5895487303342097;-0.17759305285942373	#	#	0.21974908575250002;0.8853539468221401	#	#	#	-0.13481618718837501;1.326508883763375	-6.3257020218609;-1.9080104499391002	#	#	#	-6.4587430496728;-2.6293046141448	-0.13538870644573503;1.6268336038806672	#	#	#	#	#	#	#	#	#	0.38968914874762384;1.02261760397512	-6.8903565374435;-3.8420180201165	#	#	0.17201254421042003;1.01180763113099	#	#	#	-0.02812776105667003;0.60406290776467	#	-0.6819460613695196;0.6817579735518751	#	#	-8.038266843801;-4.726085413299	#	-8.3214599670992;-5.3045022340208	-0.49468559475807006;0.97090746328807	-8.6929827880084;-4.4536064914116	#	-9.4576483980658;-6.15805945971665	#	#	#	#	#	-9.1220301614358;-5.1530216613842	#	#	0.09260180695461995;0.63597934212152	#	#	#	0.06532608372196003;0.60289433050125	#	-0.01669833450242203;0.9050986538824219	-10.1160188906114;-6.6794344582886005	#	#	#	#	#	-10.677335482276499;-7.586757885879999	#	#	0.07820933270162655;1.0578804527527745	#	#	-10.9378021912025;-8.5815733685675	#	#	#	#	0.1615245215996041;1.126506866498128	#	#	tram	0.07775999999999998	0.6	1	45.2	29954	29756	0.3375	45.2	3	5
#	#	#	#	-3.4395366687357;-1.5210745667653498	-0.22674121980814005;1.8439779042934186	#	-0.05663461553769071;1.09704223726995	-3.53274167804875;-2.473598276326643	#	#	#	-5.601542662652499;-2.5915413397275	-0.21687881297389006;1.05798396694389	-6.4587430496728;-3.3760401779292	#	-8.17572494862597;-6.599724842705482	#	-6.24657574532705;-2.32676494675295	#	-7.4066351126204;-0.7690457040098364	-0.27636900627586003;0.96355350876986	-7.8585278429992;-4.350899421755999	-0.18036866030472004;0.94601539115672	-6.44123868498845;-3.8403039665115504	#	#	#	#	#	-6.460602956481351;-5.399742525908599	#	#	-0.02812776105667003;0.60406290776467	#	#	-7.4257791581806;-5.427179811961	#	#	#	#	#	#	-0.18610104426435997;1.0413115438124851	#	#	#	#	#	#	-9.1220301614358;-5.1530216613842	#	#	-0.19001529129352;0.72930600354538	#	#	-9.05083611220005;-7.25464792875995	#	#	#	-10.1160188906114;-6.6794344582886005	#	-9.7387685497403;-8.066629856619699	0.21323612523842744;0.8368929552675726	-9.737025298678748;-8.43528432094125	0.04800984146947901;0.7579474698232389	#	#	#	0.09393319229722552;1.0799584465083734	#	#	-10.1205596586325;-8.5815733685675	#	#	#	#	0.09335703577890397;1.126506866498128	#	#	tram	0.1	1.0	1	34.333333333333336	29756	29756	0.3625	34.333333333333336	0	0
#	0.18951781890056396;0.577708370681436	#	#	#	#	#	0.006370775975050036;0.8169755929084499	#	#	-6.7036151623053994;-4.0768796330546	#	#	-0.22675329398120997;0.85959428751086	#	#	#	#	#	-0.2775555605297501;0.687931192556975	#	-0.37813534216512;0.97450740152112	#	-0.038353971589280056;0.59197199938768	#	#	#	#	-6.14051770436085;-3.9011168072791502	#	-7.192542432911949;-4.56546326208805	#	#	#	#	#	-6.6540474461706;-4.639205135349401	-0.3816657010303001;1.1098369053243	-7.22706035723;-3.84728338733	#	-6.8592819945054;-5.2250965557546	#	#	-0.32704461695537007;0.9792728250273701	-8.19146749400645;-3.8634822357935503	#	#	#	#	-0.23485488762616002;0.81947859089216	#	-0.3228463119159401;1.04004767272394	#	#	-7.3929028298954;-4.92655617810543	#	#	#	#	0.288472387260628;0.758408106829372	#	#	#	-0.25449532065961256;0.9739196475796126	#	#	#	0.12618799739702197;0.880582637247967	#	#	-11.142477670285201;-8.6802357077748	#	#	-0.06894334277962905;0.5689231389036291	#	#	-10.89721720758475;-8.770937367299	#	-10.9304975826671;-10.012786200932899	#	grocery_store	0.03125	0.5	1	42.84889616007168	29967	29757	0.3125	42.84889616007168	9	18
#	0.18951781890056396;0.577708370681436	#	#	-3.791925190743825;-1.1564923076294997	#	#	#	#	-0.01602129971299998;0.34768639294865067	-6.7036151623053994;-4.0768796330546	#	#	-0.22675329398120997;0.85959428751086	#	#	#	#	#	-0.2775555605297501;0.687931192556975	-7.4782776707276;-3.2288542053323996	#	#	-0.038353971589280056;0.59197199938768	#	-0.2095480244528551;0.955908314604855	-7.6812215072477;-3.6845110067522997	#	#	-0.09252906229516;0.84971911257116	#	#	-7.8695586606671;-3.2899301744573	-0.038160616022460014;0.9973386242026551	#	#	-6.6540474461706;-4.639205135349401	#	#	-1.2896158696031559;0.7199039160853901	#	#	#	-0.32704461695537007;0.9792728250273701	-8.19146749400645;-3.8634822357935503	-0.23769733610050497;0.964077917390505	#	#	#	#	#	#	#	0.09785127429261997;0.73455547088338	-7.3929028298954;-4.92655617810543	-0.13356046017969486;0.9280884196676948	#	0.11610733940590001;0.7422846530641	#	0.288472387260628;0.758408106829372	#	#	-8.9985336938598;-6.897427354187601	-0.25449532065961256;0.9739196475796126	#	#	#	0.12618799739702197;0.880582637247967	#	#	-11.142477670285201;-8.6802357077748	#	#	0.14331499897040795;0.743659922907592	#	0.08681902908573796;0.734274830026262	-10.89721720758475;-8.770937367299	#	-10.9304975826671;-10.012786200932899	#	grocery_store	0.07775999999999998	0.6	1	41.8	29853	29757	0.3875	41.8	3	5
